date,index_all_shortage,energy_shortage,food_shortage,industry_shortage,labor_shortage
1907m3,53.262444,3.8972518,5.629364,32.91013,10.8257
1907m4,41.635941,2.838814,7.5701709,21.76424,9.4627142
1907m5,41.598045,3.2717564,14.021812,19.163143,5.1413312
1907m6,34.747543,2.7432272,17.373772,7.7724771,6.858068
1907m7,37.072475,4.1706533,13.438772,14.82899,4.6340594
1907m8,47.027779,9.5881872,15.067152,12.78425,9.5881872
1907m9,69.332359,11.711548,18.270014,24.360018,14.990781
1907m10,67.603035,8.9198456,16.900759,30.045794,11.736638
1907m11,42.706867,2.3992622,11.996311,18.714245,9.5970488
1907m12,27.505491,2.2921245,8.7100725,12.835896,3.6673989
1908m1,17.059559,1.8955066,3.7910132,8.5297794,2.8432598
1908m2,15.118205,1.5118206,3.0236411,8.0630426,2.5197008
1908m3,22.33713,1.3675793,10.028915,7.293757,3.6468785
1908m4,23.806135,2.5876236,7.2453461,9.8329697,4.1401978
1908m5,18.783747,.48163453,8.1877871,7.7061524,2.4081726
1908m6,28.538231,.51887685,12.971922,11.415292,3.6321383
1908m7,24.64776,0,11.33797,8.8731937,4.4365969
1908m8,32.007328,3.4469428,9.8484087,14.280192,4.4317837
1908m9,23.650124,1.0282663,12.853328,8.2261305,1.5423994
1908m10,28.571085,2.3809237,8.0951405,15.714096,2.3809237
1908m11,17.114965,.50338131,3.020288,10.067626,3.5236692
1908m12,17.10219,.48863402,7.8181443,6.3522425,2.4431701
1909m1,17.186769,1.9642023,7.3657589,6.8747082,.98210114
1909m2,19.844984,1.0727018,6.9725618,7.5089126,4.2908072
1909m3,23.280867,1.9813503,12.878778,5.4487138,2.9720254
1909m4,31.935602,1.4969814,26.446671,1.9959751,1.9959751
1909m5,20.325163,0,11.816956,3.3087475,5.1994605
1909m6,20.116129,.50290322,12.572581,4.5261292,2.5145161
1909m7,25.018446,2.4527888,9.8111553,10.301713,2.4527888
1909m8,53.496201,1.8936708,19.410126,21.777214,10.415189
1909m9,46.825092,3.6419518,17.169201,20.290874,5.7230668
1909m10,64.165092,5.1519418,17.797617,37.000309,4.2152252
1909m11,46.888943,5.4292459,12.339195,25.665525,3.4549747
1909m12,46.185192,8.4424543,9.4356852,18.87137,9.4356852
1910m1,52.70887,16.988808,16.117588,14.810757,4.7917156
1910m2,21.147039,5.7673745,7.6898327,5.2867599,2.4030726
1910m3,28.078636,3.5655413,7.5767751,10.250932,6.68539
1910m4,25.207003,6.5538206,8.0662403,5.5455408,5.0414004
1910m5,26.479694,1.3239847,14.122504,4.4132824,6.6199236
1910m6,27.132364,.95201284,14.280192,5.2360706,6.6640897
1910m7,38.078522,3.0994146,21.695902,7.5271497,5.7560558
1910m8,40.979523,2.3825305,20.489761,10.959641,7.1475916
1910m9,37.785141,3.3909743,20.830271,8.2352228,5.3286738
1910m10,39.591572,4.7700686,16.695242,14.787213,3.3390481
1910m11,35.525845,6.4143887,11.841949,12.335362,4.934145
1910m12,28.76683,6.9597173,12.063509,7.8876796,1.8559246
1911m1,15.397301,1.7596915,5.2790742,6.1589203,2.1996143
1911m2,15.741227,3.8160551,5.247076,4.7700686,1.9080275
1911m3,13.569036,.43771082,9.1919279,2.6262648,1.3131324
1911m4,11.565296,0,7.5619245,3.1137335,.88963819
1911m5,24.521175,.92532736,13.87991,4.1639733,5.5519648
1911m6,17.192408,.92931932,9.2931929,5.5759158,1.393979
1911m7,42.459888,1.2997925,33.36134,4.7659059,3.0328491
1911m8,43.613876,3.8341868,26.360037,5.7512803,7.6683736
1911m9,27.5576,.48346668,17.888268,6.2850666,2.9008
1911m10,32.233574,2.3357661,19.153282,7.474452,3.2700727
1911m11,31.159819,3.8350546,13.422691,11.505164,2.3969092
1911m12,29.94451,1.8427391,10.59575,13.359859,4.146163
1912m1,31.744999,3.7904477,13.740373,11.845149,2.3690298
1912m2,29.757366,5.4555168,6.9433856,13.886771,3.4716928
1912m3,59.572517,19.999346,10.212432,26.807632,2.553108
1912m4,32.595505,6.2314939,10.066259,9.5869131,6.7108397
1912m5,36.895893,1.5162696,13.646425,15.162696,6.5705013
1912m6,31.270174,0,6.8403506,11.726315,12.703508
1912m7,66.513252,4.3694839,19.419928,20.390923,22.332916
1912m8,103.15568,7.8970852,23.197689,46.888943,25.171959
1912m9,107.75397,8.8628807,21.4575,56.442558,20.991034
1912m10,109.89696,9.4332151,8.9615545,61.787563,29.714628
1912m11,109.93298,15.371984,14.906167,64.282845,15.371984
1912m12,78.529594,7.5423903,11.979091,42.148651,16.859461
1913m1,30.651848,4.6442194,5.1086416,15.325924,5.5730634
1913m2,33.3592,14.020533,9.1858664,4.8346663,5.3181334
1913m3,35.526718,2.0898073,15.046611,11.70292,6.6873827
1913m4,32.073837,4.0656981,9.9383717,13.552326,4.5174422
1913m5,25.736454,4.4373198,3.5498557,9.7621031,7.9871759
1913m6,27.599068,3.6798756,11.499612,7.3597512,5.0598288
1913m7,25.960611,.94402224,10.856256,10.384244,3.776089
1913m8,58.097839,2.8111858,28.111858,20.146833,7.0279646
1913m9,54.012657,3.3757911,26.041817,20.737001,3.8580468
1913m10,41.129189,3.6157529,14.914981,18.078766,4.5196915
1913m11,33.844158,5.3438144,13.359536,12.4689,2.6719072
1913m12,26.199301,4.968833,13.09965,5.4205451,2.7102726
1914m1,24.069122,2.6257224,6.5643063,8.752408,6.1266856
1914m2,28.483358,7.7243009,11.586451,6.7587628,2.4138439
1914m3,19.402962,1.7247078,10.348247,4.7429466,2.5870616
1914m4,15.784117,1.803899,8.1175461,4.509748,1.3529243
1914m5,16.660746,1.3883954,7.4047756,6.941977,.92559695
1914m6,22.752359,2.9045563,9.6818552,7.7454839,2.4204638
1914m7,37.52483,1.9243503,12.508276,16.838062,6.254138
1914m8,57.24942,5.4523258,30.896513,14.993896,5.9066863
1914m9,41.004505,5.0622845,21.767824,10.124569,4.0498276
1914m10,36.918327,5.6797428,13.252733,12.779422,5.2064309
1914m11,38.985802,5.8254647,14.787717,10.754704,7.6179147
1914m12,30.8568,3.1764352,11.344412,14.520847,1.8151059
1915m1,45.243713,4.1130652,14.624231,20.565325,5.9410939
1915m2,78.54615,3.5245066,47.32909,19.133036,8.559516
1915m3,60.223091,6.8957739,26.663658,17.009575,9.6540833
1915m4,41.607227,1.8699876,18.699877,14.024907,7.0124536
1915m5,45.614212,7.1551704,17.440729,9.8383589,11.179954
1915m6,58.134037,2.931128,23.449024,16.121204,15.632683
1915m7,72.564964,6.6836152,30.553669,19.096043,16.231636
1915m8,46.708458,6.5391836,14.479622,20.084637,5.6050148
1915m9,54.381779,7.4837308,11.475055,28.937094,6.4858999
1915m10,59.958244,7.5502973,11.991649,34.64254,5.7737565
1915m11,85.762817,3.8762856,20.350498,48.938103,12.597928
1915m12,79.497124,14.327971,14.327971,42.059525,8.7816591
1916m1,86.844124,11.963221,17.723291,46.080555,11.077056
