date,index_all_shortage,energy_shortage,food_shortage,industry_shortage,labor_shortage,index_can,index_deu,index_fra,index_gbr,index_jpn,index_usa
1918m6,210.35593,37.874306,51.181492,54.764194,66.535942,183.54912,515.65613,500.48801,286.3486,67.02108,192.91434
1918m7,199.47701,30.521072,56.681992,52.866859,59.407085,169.96257,413.19135,437.14487,222.51329,115.97479,185.90221
1918m8,205.88708,36.226463,39.245338,52.528378,77.886902,122.3854,373.41541,364.86157,200.85275,108.71159,192.09828
1918m9,188.25906,40.578808,44.570168,41.909264,61.200825,165.95906,358.33487,365.45187,165.9716,54.443737,167.79459
1918m10,140.60173,29.986153,25.32164,46.645126,38.648815,83.120804,252.59088,263.57333,141.06415,21.814571,130.83521
1918m11,120.14459,21.478363,27.519152,30.203947,40.94313,73.258965,294.59793,294.98636,147.16331,65.919044,115.43253
1918m12,102.60378,17.970154,22.607611,28.984118,33.041893,54.231651,306.47269,248.39647,153.39406,37.954086,100.52435
1919m1,122.84391,26.516968,30.305105,32.469753,33.552078,101.25594,280.70941,291.3497,126.83521,62.006077,122.54078
1919m2,98.929649,9.7779312,28.183447,27.033102,33.935169,89.682877,235.23813,309.65982,134.80627,18.829401,99.742264
1919m3,83.226669,13.114506,23.706991,25.724607,20.680567,62.918751,216.35796,304.81198,171.60957,99.075966,88.915916
1919m4,74.846695,10.533979,24.394478,19.959118,19.959118,69.157677,199.09814,194.9304,108.98396,45.375076,74.69001
1919m5,96.764252,11.569639,20.509813,29.975882,34.708916,114.79862,215.08336,208.01294,127.23234,77.472595,92.703903
1919m6,87.712166,8.8756351,18.795464,29.759483,30.28158,89.54776,156.24194,166.35631,98.682678,59.821468,80.062675
1919m7,145.17709,34.159317,24.552008,42.165405,44.300362,166.44498,228.94095,299.08185,254.22609,87.365036,123.15466
1919m8,171.8387,32.781536,35.425209,66.620544,37.01141,131.90738,290.08557,278.8493,227.85725,103.85497,143.97498
1919m9,169.3112,40.926216,31.395454,63.912174,33.077354,131.12381,318.77148,283.35269,275.51324,137.65073,139.80536
1919m10,155.41393,33.377491,34.420536,54.759941,32.855965,130.10835,244.51044,292.2366,177.43391,136.58473,134.53709
1919m11,257.61505,112.91213,25.213388,79.47699,40.01255,273.48587,311.655,295.0939,236.21021,134.5777,219.16611
1919m12,299.65634,150.10614,23.905792,82.836357,42.808052,242.71928,299.47067,372.61066,252.19495,100.10042,243.01347
1920m1,189.10779,45.53587,24.642941,82.500282,36.428696,200.47372,171.00568,188.35423,153.91066,96.457466,143.57278
1920m2,205.00957,55.302311,34.075161,82.115547,33.516552,174.20058,133.73502,177.99049,130.92427,91.43586,150.50874
1920m3,172.23961,40.263805,26.283318,74.376198,31.316294,139.51273,145.03792,208.90651,160.66316,73.228607,124.22524
1920m4,239.20261,39.965054,70.526566,63.473911,65.237076,137.45935,158.29279,219.55389,146.63438,38.480434,173.51399
1920m5,284.74976,51.879875,56.59623,103.1702,73.103462,137.88565,194.06894,213.75728,142.6319,125.44925,229.81638
1920m6,251.42833,62.707779,58.52726,82.415939,47.777359,167.61626,202.55215,164.04495,126.42721,87.979828,195.1474
1920m7,317.37183,118.87426,47.661846,98.688057,52.147667,253.54877,229.33041,320.36569,228.92653,146.85219,241.88795
1920m8,185.59695,62.055424,29.604422,61.486107,32.451,142.03152,113.58189,175.14673,146.34657,111.82604,145.23425
1920m9,150.25803,45.258442,24.137835,51.2929,29.568848,103.50052,120.39104,179.01639,114.05878,79.019958,122.80682
1920m10,129.20103,42.548134,19.198547,38.397095,29.057261,72.814972,124.2235,136.826,105.9207,50.959644,116.00776
1920m11,108.30939,37.164986,11.149496,45.128914,14.865994,66.227356,79.44252,99.168915,96.337982,43.452465,99.678848
1920m12,84.844833,21.728556,18.10713,25.867329,19.141823,64.53318,72.249596,90.947815,62.582359,42.340897,80.817215
1921m1,77.477097,23.839108,13.906146,28.308939,11.422905,46.463459,49.542122,49.111362,60.078506,65.035011,67.618912
1921m2,40.003925,11.177567,8.2361021,12.354154,8.2361021,18.345739,64.552376,45.246235,40.03009,9.6294651,37.09729
1921m3,62.523987,13.546864,10.941697,21.883394,16.152029,16.248262,67.566994,91.595917,74.846138,25.585573,55.257713
1921m4,70.058899,23.019354,13.010939,21.01767,13.010939,15.605469,104.82876,109.96539,136.20348,24.573387,55.223232
1921m5,51.289089,10.879504,17.614433,9.3252888,13.469862,80.779533,134.36589,130.92072,121.42326,50.880287,50.488743
1921m6,65.958168,14.316502,19.429537,17.384325,14.827805,23.917273,122.40973,84.267639,100.50845,58.584858,62.286453
1921m7,65.136711,9.167388,20.264753,24.607201,11.097364,97.801819,86.634399,90.122177,51.070545,23.693094,60.851391
1921m8,68.272003,7.8025146,28.771772,17.068001,14.629715,22.811159,72.96788,75.012451,62.677826,95.786499,60.104755
1921m9,50.038902,7.3741536,17.381933,14.748307,10.534506,73.915962,89.322105,57.872852,59.734581,34.486778,45.293015
1921m10,50.492626,13.337674,16.672092,12.384983,8.0978737,59.418762,47.51688,36.636238,36.014091,23.391163,51.201084
1921m11,40.897461,7.0512862,13.632486,15.51283,4.7008576,87.956894,75.027924,67.144615,39.094906,53.862141,43.117432
1921m12,24.380409,4.5148907,7.6753139,7.6753139,4.5148907,63.357967,40.533634,19.842571,30.721338,66.511726,26.529367
1922m1,38.219078,7.8175387,9.1204624,13.029231,8.2518463,33.859386,69.317574,66.806129,45.970154,56.871674,29.876835
1922m2,45.259197,14.266486,13.282591,10.330904,7.3792171,30.682486,68.702553,21.620699,22.316221,24.15732,41.597462
1922m3,51.653542,17.65933,11.037082,11.037082,11.920048,55.070087,48.443192,19.402824,43.39183,43.358471,50.61742
1922m4,66.168808,29.455793,6.8303285,17.929613,11.953074,53.250431,34.06728,42.21384,54.868225,13.975266,55.67482
1922m5,70.953651,19.427784,10.558578,23.651217,17.316069,32.926609,105.32497,69.606125,63.862492,62.21806,62.949837
1922m6,91.05603,23.414408,13.875204,23.848007,29.918409,54.086754,112.45754,95.281837,65.564659,49.681641,76.434654
1922m7,216.96989,96.62989,17.447063,49.209667,53.683273,111.60643,178.5022,132.71262,152.2021,21.967844,167.33778
1922m8,280.8277,141.98648,19.770269,68.74662,50.324318,266.22879,237.5536,177.72688,207.22403,44.128544,232.46786
1922m9,228.16473,84.774582,21.314754,84.774582,37.300819,181.28021,169.13034,117.09573,109.87511,71.363907,177.73108
1922m10,188.17697,32.116745,21.260378,97.707275,37.092579,148.11668,139.88164,129.22223,82.079521,29.617039,136.14078
1922m11,184.75575,35.327972,21.960632,91.661766,35.805378,163.76505,180.96576,146.8709,101.06375,62.515179,143.68192
1922m12,151.99332,39.725525,17.271967,60.020088,34.975735,87.525925,111.99046,94.886093,81.615425,56.543194,138.61993
1923m1,140.42424,40.240978,15.92872,43.594395,40.660156,156.86282,263.42905,276.33716,120.42905,48.02903,133.96704
1923m2,185.4133,67.165024,24.122648,51.556252,42.569378,265.50262,401.05096,384.57166,157.3468,69.679626,168.11339
1923m3,145.03398,32.942822,14.118352,51.339462,46.633343,100.06284,187.77966,230.33337,100.27257,56.023277,120.79031
1923m4,156.46188,16.272038,25.868366,43.392097,70.92939,130.11244,141.50836,114.60618,116.71574,61.465057,139.325
1923m5,141.30359,18.048122,21.569706,38.737431,62.948322,130.41072,162.47095,159.60732,169.73395,86.464508,126.17518
1923m6,117.17419,14.92953,22.168091,31.21629,48.860279,119.92029,148.9265,193.85971,126.55647,51.836864,103.74042
1923m7,118.74651,13.895867,29.476084,30.739344,44.635212,157.57761,226.82521,194.31743,140.07956,34.462772,111.04151
1923m8,133.92654,29.957256,32.159996,33.041088,38.768211,137.38351,285.64871,212.97887,109.91512,43.266602,132.5892
1923m9,88.892677,25.792692,21.647438,21.186855,20.265688,107.72375,82.700287,101.2114,87.056084,218.63272,81.191322
1923m10,93.186386,15.030063,31.348415,33.066139,13.741771,147.30821,128.51086,108.52039,74.674271,105.43687,83.700386
1923m11,62.684113,6.052259,18.156776,21.182905,17.292168,53.925102,125.05853,75.99765,45.758091,84.913979,59.47802
1923m12,46.806709,5.3848429,17.397184,14.911871,9.1128101,77.5037,95.034943,109.22741,59.502285,20.340395,52.240597
1924m1,44.749454,9.0220671,11.548246,15.157072,9.0220671,45.016068,28.799297,31.720993,38.198338,17.721308,38.273094
1924m2,41.52317,5.140964,15.422893,13.841057,7.118258,61.661312,31.55855,39.105194,71.756767,12.946122,33.438675
1924m3,46.207909,7.5863733,13.448571,12.758901,12.414065,43.014317,41.277996,60.620876,46.928257,16.933287,43.984264
1924m4,36.972626,6.6550727,9.2431564,11.461514,9.6128826,74.94371,51.633812,52.809784,44.725037,42.36301,38.151237
1924m5,42.587151,5.1845226,13.331631,12.961307,11.109692,28.871029,40.634907,61.032719,50.396881,48.493015,36.089882
1924m6,51.581169,7.1535926,22.966797,10.165631,11.295147,70.447136,56.33622,70.325081,39.851898,49.302513,45.325821
1924m7,63.206787,8.2443638,31.407101,16.096138,7.4591861,146.91313,46.994274,81.956276,44.522495,64.260826,52.325886
1924m8,71.129913,12.968437,33.796532,16.505283,7.8596587,98.040428,82.322556,47.496006,50.509495,96.488022,64.76902
1924m9,43.681465,5.3571606,18.544018,13.186858,6.5934291,77.105278,53.439274,67.916191,46.734005,33.726387,42.522587
1924m10,47.382172,4.5486884,25.396845,12.88795,4.5486884,76.835129,60.499359,45.812962,40.122074,24.818378,39.657341
1924m11,40.905636,4.2853522,20.647606,8.9602823,7.0123949,48.595425,58.292271,51.364826,53.017197,31.883965,43.54961
1924m12,37.514454,5.8012042,12.762649,12.375901,6.5746975,84.424095,11.573746,33.994415,35.08799,31.652306,41.570374
1925m1,43.19445,5.9351149,21.102633,8.5729446,7.5837584,118.2486,75.650246,65.210854,54.844074,21.588633,43.475071
1925m2,42.100159,4.2453942,20.165623,11.674834,6.0143085,55.163052,38.819981,34.984043,53.495491,11.581779,40.562298
1925m3,33.233154,3.4815686,13.609768,12.027237,4.1145811,39.480602,31.572437,27.820375,31.10828,15.542182,32.659576
1925m4,37.781513,3.7106843,17.87875,11.806723,4.385354,57.85828,13.460064,37.063976,43.35714,27.608307,35.775757
1925m5,22.469427,3.965193,10.573848,4.6260586,3.3043275,25.761114,42.850147,21.783371,34.975307,0,23.204647
1925m6,36.948772,6.334075,15.835189,11.260578,3.5189307,60.355228,21.061426,42.529877,42.567787,17.279869,41.354271
1925m7,45.898937,9.4600868,15.76681,11.912701,8.7593393,60.094616,27.960644,69.293831,68.873962,45.880676,43.686417
1925m8,58.290539,15.928229,16.606026,13.217041,12.539244,89.831795,47.328583,70.747963,51.244823,16.641766,56.826553
1925m9,61.190559,18.638502,15.825145,19.341843,7.3850675,43.866875,49.112164,54.094604,50.517189,17.268909,56.952057
1925m10,55.38316,18.345671,12.115066,14.538079,10.384342,53.972095,37.981861,41.835129,41.872425,16.997595,49.608204
1925m11,57.389317,17.832838,10.699703,17.832838,11.023937,96.055649,38.811897,71.248955,58.83279,21.22884,57.155586
1925m12,47.681969,7.1849546,16.329441,15.349675,8.8178988,71.292015,61.89859,57.413239,79.013573,26.728819,51.486076
1926m1,46.339184,13.901755,12.119479,13.188845,7.1291051,83.369621,39.11322,54.8307,53.899586,35.007797,51.085876
1926m2,41.485439,15.085614,8.799942,11.314211,6.2856727,26.135572,37.620872,18.416676,25.345501,6.859129,45.041988
1926m3,35.398701,4.7652097,15.657118,9.1900473,5.7863264,58.379208,44.139069,37.397682,38.600739,11.142752,36.58567
1926m4,27.303997,3.1204569,12.481828,7.8011422,3.9005711,42.573345,19.454678,29.999704,17.694157,12.769287,26.832754
1926m5,49.598949,13.622247,18.512283,8.0336323,9.4307861,43.569805,34.842552,80.592407,147.88446,11.434643,48.056393
1926m6,29.22258,7.0415854,9.5061398,5.6332684,7.0415854,27.448713,21.072573,50.289177,61.223576,5.7630043,30.779821
1926m7,50.545982,6.2746735,15.686685,18.475428,10.109197,135.88458,48.682461,80.431961,73.795021,28.529694,44.963173
1926m8,52.341255,8.8881378,18.105467,15.142753,10.204899,92.391289,39.405254,75.955116,84.620644,16.165039,47.650139
1926m9,49.449898,5.1664071,18.820482,16.606308,8.856698,86.31044,55.217617,56.764828,75.331177,18.12134,46.541359
1926m10,53.477863,8.8001547,17.261843,16.923374,10.492492,94.995056,47.268394,70.65799,63.974567,16.620602,52.873646
1926m11,50.20388,10.883359,14.043044,13.691967,11.585511,65.689209,38.522972,42.431137,63.703442,28.732918,53.836998
1926m12,40.236332,11.394361,10.326138,12.106507,6.4093275,44.416206,28.415531,39.122868,56.533993,40.798714,40.824959
1927m1,23.54228,4.0943098,9.2121964,6.1414642,4.0943098,47.879925,17.017481,26.241472,20.636679,44.678429,25.427202
1927m2,35.580715,5.1353612,13.205215,8.8034763,8.4366646,85.791794,7.3181076,44.332924,38.82589,0,31.016356
1927m3,25.889471,5.7158575,4.3709497,9.0781269,6.7245378,26.212835,23.477743,14.776894,43.214725,0,26.502748
1927m4,28.185637,8.205945,9.9898462,5.3517027,4.6381426,16.689123,21.353931,39.200489,24.276924,23.359806,27.611521
1927m5,22.507866,5.0390744,8.3984575,4.3671975,4.703136,10.476134,30.159761,29.528421,25.398607,10.997602,22.628366
1927m6,26.43392,9.1637592,9.8686638,4.2294273,3.1720703,27.477793,24.610712,38.724968,21.317719,5.7691097,25.761213
1927m7,25.477079,6.1144991,8.4923592,3.0572495,7.8129711,21.186533,47.439735,37.323219,41.09214,11.120564,26.776072
1927m8,23.208525,5.0768647,10.153729,2.5384324,5.4394979,28.271515,36.17374,19.921787,30.158564,23.743023,24.946211
1927m9,18.202621,3.2122276,8.2090263,3.5691416,3.2122276,22.260521,17.801624,15.686084,5.3968978,0,17.903076
1927m10,19.397276,1.9726043,5.5890455,9.2054863,2.6301391,25.631275,3.2795522,21.673582,14.913871,5.3814235,18.375921
1927m11,36.532429,7.0383577,19.439274,6.0328779,4.0219188,36.581509,13.373278,14.73,15.203854,0,34.104069
1927m12,19.517927,2.6921279,4.0381923,7.7398677,5.04774,31.482447,26.854776,33.2766,35.619198,11.016514,21.702713
1928m1,19.298317,2.6618369,8.6509695,4.3254848,3.6600256,25.94018,29.871691,21.934788,25.156015,16.338839,19.07424
1928m2,25.609039,2.9267473,9.8777723,7.3168683,5.4876513,39.930504,25.545776,20.098145,19.361708,5.9883022,22.545481
1928m3,22.323025,2.665436,8.6626663,7.6631279,3.3317947,20.780201,19.941385,32.946667,7.5570083,5.4536428,21.010033
1928m4,23.951021,3.4215746,11.633354,5.8166771,3.079417,58.685421,44.37059,15.037538,25.868809,22.402397,25.989485
1928m5,19.539633,2.7913761,9.0719719,6.6295185,1.046766,10.881027,13.922403,15.334834,26.380241,5.7113247,17.502184
1928m6,20.094988,2.5118735,7.5356207,6.8179426,3.2295518,50.356297,28.636209,31.541361,24.417019,5.8736515,16.971079
1928m7,24.33972,1.8439182,14.013778,4.7941871,3.6878364,63.252232,40.465988,56.727074,33.458252,24.145716,23.78373
1928m8,24.64856,4.5505033,9.1010065,5.6881289,5.3089204,35.476513,11.348155,41.664761,25.803053,6.2070699,23.912592
1928m9,24.971201,3.8687773,8.792676,6.3307266,5.9790196,38.387573,10.525147,23.185852,31.908966,5.7569118,28.731066
1928m10,35.611847,2.3969512,14.381706,13.696863,5.1363239,42.713253,75.14666,52.672012,28.477655,22.419691,34.842979
1928m11,22.979334,2.5133648,8.9763031,6.4629374,5.0267296,50.386185,21.489906,35.505093,27.146126,29.385693,22.641539
1928m12,22.99514,1.9995774,7.6650467,6.6652579,6.6652579,20.785404,16.621983,14.646629,17.637436,0,20.537674
1929m1,20.878775,1.0102633,10.439387,6.7350883,2.6940353,36.755547,26.873804,22.200119,17.822218,16.53648,23.648588
1929m2,38.150501,7.7034669,18.341587,8.43713,3.6683176,57.197681,98.799896,92.701225,77.656059,6.0044799,32.069527
1929m3,38.327515,5.0265594,15.079679,15.079679,3.1415997,39.187931,18.803036,48.324749,45.12891,30.853937,41.422325
1929m4,28.755341,4.9014788,3.9211829,14.37767,5.5550094,45.855339,39.114967,28.722124,41.998638,16.045956,30.440027
1929m5,25.023415,1.9755328,9.5484085,9.8776636,3.62181,20.535461,6.5688419,7.2352524,29.872023,5.3894129,27.84074
1929m6,29.710913,2.310849,14.855456,9.2433958,3.3012125,41.178925,26.344461,32.644253,27.454693,16.210754,26.021481
1929m7,53.256783,5.2556033,30.4825,14.365315,3.153362,142.04181,45.436047,100.09109,90.065948,45.880676,57.244267
1929m8,38.257034,2.4345386,26.084343,4.521286,5.2168684,92.188988,24.285246,42.03413,55.218971,28.464077,36.884693
1929m9,43.248032,1.6506883,23.769911,8.5835791,9.2438536,118.39529,42.811874,54.409786,22.464045,5.4038529,46.367844
1929m10,39.285332,5.1102872,13.733897,10.220574,10.220574,104.58181,28.674356,45.620438,28.977238,26.139893,37.534878
1929m11,21.698647,3.2876737,11.506859,3.9452083,2.9589064,46.136299,16.39776,10.836791,17.399515,21.525694,24.972404
1929m12,30.34029,6.2557297,14.388178,5.630157,4.0662246,87.787361,15.600691,24.056738,26.013037,0,30.034374
1930m1,29.951656,4.3263507,15.641421,3.9935541,5.9903312,57.079811,26.557926,47.534882,50.322098,10.894738,34.817451
1930m2,26.701899,4.0794568,10.75493,5.5628958,6.304615,92.521179,18.497179,61.121166,33.64661,24.281645,28.169643
1930m3,24.824499,1.2569367,11.626664,5.3419805,6.5989175,63.695427,31.345791,24.168081,14.2546,20.574148,24.769194
1930m4,24.871338,1.7035164,13.287428,4.4291425,5.4512525,37.186546,23.790314,22.460442,20.60709,0,23.437611
1930m5,31.996616,6.467401,14.63675,6.8077908,4.0846744,37.152306,40.745842,33.659637,33.455685,22.286644,27.806534
1930m6,23.60169,6.9416738,9.0241756,5.5533385,2.0825021,32.471096,38.084892,30.508081,13.120626,17.043701,22.881676
1930m7,24.713671,.7488991,17.224678,4.8678441,1.8722477,35.031284,7.4704909,20.570934,14.155125,12.258343,25.759079
1930m8,93.256897,4.9483256,74.98616,7.6128078,5.7096062,83.091087,56.955017,66.915321,51.800953,18.691521,110.74055
1930m9,46.841827,1.6435728,32.460564,9.0396509,3.6980391,96.101852,45.086601,49.660648,59.024593,40.354195,55.94334
1930m10,49.852619,1.7309939,29.773092,9.0011683,9.3473663,97.164932,51.801533,60.8606,44.496395,51.000744,54.577549
1930m11,31.900082,3.4674003,16.643522,5.8945804,5.8945804,54.064911,31.129511,22.858404,39.322906,22.702435,31.803854
1930m12,19.970053,2.1396484,7.8453784,4.9925132,4.9925132,16.681074,28.458174,23.508949,18.872944,0,23.509579
1931m1,30.443821,2.914834,12.307076,7.1251493,8.0967607,30.299402,45.229851,81.844574,58.766918,31.807608,33.883633
1931m2,43.411243,4.012804,19.334419,10.21441,9.8496103,39.816662,65.501862,84.171547,49.645306,17.913689,46.530861
1931m3,38.509346,4.4191051,18.623371,8.2069092,7.2599583,44.29557,40.933182,65.894722,42.956528,20.666874,38.452187
1931m4,32.325428,2.7221413,17.693918,6.1248183,5.7845502,42.444576,27.154169,37.386208,25.725929,11.139333,33.160831
1931m5,31.194193,1.9098486,15.915404,6.3661618,7.0027781,74.447556,25.401741,41.968132,48.131355,20.840883,32.845509
1931m6,26.345377,2.0798981,14.559287,4.5064459,5.1997452,32.430496,31.121403,22.852451,15.725065,5.67413,23.349871
1931m7,27.329138,1.7518679,16.81793,4.2044826,4.5548563,38.242027,48.931126,46.195885,13.244993,5.7350845,24.60499
1931m8,44.567848,5.6148472,27.372379,4.2111354,7.3694868,54.717907,56.009769,26.990238,42.451042,34.464954,48.281971
1931m9,53.534256,3.9258454,32.477448,8.2085857,8.9223757,55.648315,56.962143,54.898346,121.42368,75.943802,54.729324
1931m10,26.254688,2.9536524,12.142793,4.9227543,6.2354884,40.937222,22.916101,32.452644,14.887388,21.487473,26.339085
1931m11,33.512745,.98566896,18.399153,7.5567951,6.571126,71.721504,62.271488,54.149174,29.808592,37.645782,32.490376
1931m12,28.240206,2.3533504,13.447717,5.7152801,6.7238584,47.178333,23.475368,29.550802,25.417858,38.520779,26.018253
1932m1,16.331375,.32022303,5.4437914,6.0842381,4.4831228,19.972115,25.554558,45.738998,36.315685,57.657227,18.816212
1932m2,23.714073,3.9523458,11.857037,5.3895621,2.5151291,28.011976,17.920828,51.32114,35.314735,64.693909,26.262024
1932m3,18.805899,2.3507373,8.7313099,5.0372939,2.6865568,47.125946,30.149103,22.138493,22.850672,21.987434,21.657803
1932m4,26.21834,1.3799126,14.144104,6.2096071,4.4847159,37.653137,34.412598,41.694141,23.473862,39.52739,30.159023
1932m5,25.227215,3.6999915,13.454515,5.3818059,2.6909029,73.425621,33.553196,55.435768,35.602993,38.540253,27.477594
1932m6,20.30414,2.9005911,10.514644,4.7134609,2.1754436,28.266893,0,31.869648,10.964957,11.869572,22.863623
1932m7,30.668703,3.0290077,21.960304,3.7862594,1.8931297,35.422005,22.661438,16.640299,25.763407,6.1975331,30.387447
1932m8,38.285366,5.2390504,21.359205,7.657074,4.0300388,81.689095,32.160667,39.851299,36.56292,46.175941,44.472931
1932m9,41.309731,1.1691432,25.331436,7.4045739,7.4045739,48.612503,27.21262,38.537159,20.625046,51.032276,44.681961
1932m10,18.485111,.69755137,7.3242898,5.9291868,4.5340843,27.19116,6.9582825,26.824707,10.547671,11.417859,19.494255
1932m11,24.944559,.36683175,15.406933,5.869308,3.3014855,5.719768,18.296278,44.335365,19.414015,36.026878,25.235037
1932m12,24.667124,1.4510072,14.872825,4.7157736,3.6275184,50.905376,28.948458,43.84227,30.168428,23.750792,27.033903
1933m1,20.036854,2.0376463,11.207054,5.7733307,1.0188231,15.885844,16.938438,29.850956,15.40562,11.117727,16.061544
1933m2,20.952536,1.5520397,11.252288,5.0441289,3.1040795,36.299915,27.093599,8.5263577,20.534838,19.053404,22.799351
1933m3,29.681461,1.4134029,18.727589,5.300261,4.2402086,44.076542,17.623892,23.294209,26.715073,46.270527,30.384565
1933m4,22.13999,1.7571421,7.0285683,7.3799968,5.9742827,16.438782,31.550426,30.889977,34.540661,34.514103,23.168104
1933m5,21.372492,.74991196,10.498768,6.749208,3.374604,0,11.220892,20.598759,11.339417,6.1374617,19.882813
1933m6,27.459032,1.1602408,10.442167,7.3481917,8.5084324,18.090878,11.573746,21.24651,14.619997,18.991383,24.942223
1933m7,46.931534,2.2893431,24.038103,12.972944,7.631144,65.443092,19.030731,29.345964,40.386669,24.982052,51.402386
1933m8,71.27475,10.402261,40.838501,10.402261,9.6317225,144.17393,30.745375,55.029816,55.34367,6.3062682,76.749329
1933m9,50.650459,2.6263201,32.266216,7.5037718,8.2541485,70.200844,14.970469,45.345375,62.405472,36.84761,54.308369
1933m10,28.186087,3.0199378,13.086397,7.0465217,5.0332298,52.319912,36.819172,47.928028,63.422871,16.477268,29.815559
1933m11,25.557083,1.7504852,12.253396,3.1508732,8.4023285,27.294176,27.938576,19.233095,15.881447,5.7305579,27.094303
1933m12,22.529478,1.6813043,10.424087,5.7164345,4.7076521,52.430965,23.480116,40.640564,27.965296,16.512243,26.023512
1934m1,38.277641,2.0146127,16.452671,9.7372952,10.073064,52.354237,16.746967,40.581089,25.385792,16.488079,36.572083
1934m2,46.874931,4.9143071,19.657228,12.852803,9.4505911,58.942764,11.312695,24.92074,22.864376,55.689064,46.592201
1934m3,39.009964,3.0797341,11.63455,12.318936,11.976744,42.684696,27.307787,37.59771,23.284323,0,42.175953
1934m4,36.274784,2.3295732,15.641421,9.3182926,8.9854975,57.079811,43.156631,40.221821,47.805992,54.47369,35.771355
1934m5,57.961021,3.6432643,38.419876,7.9489403,7.9489403,103.28554,52.862026,32.751503,47.577541,27.106689,54.112629
1934m6,78.289749,2.0693326,57.251534,9.3119974,9.6568851,172.08403,123.85324,83.366676,57.365681,39.517143,83.039391
1934m7,133.62981,18.253557,79.213547,20.664404,15.498303,171.84352,219.87581,128.65933,93.739914,67.649002,123.89141
1934m8,108.42142,1.8130671,83.401093,17.768057,5.4392014,344.89371,170.00731,79.682808,84.987686,29.677164,116.40931
1934m9,60.105698,1.066965,33.431572,17.07144,8.5357199,88.727951,60.311996,39.076859,59.156437,46.572269,63.713985
1934m10,37.533615,1.6907034,20.288439,9.4679384,6.0865316,57.996479,50.595806,52.013512,33.234653,27.674252,44.584206
1934m11,34.286057,1.3994309,21.691179,6.6472964,4.5481501,98.191856,52.349022,61.50383,29.096083,62.993046,38.106655
1934m12,52.967987,4.0744605,23.767687,15.279226,9.8466139,116.4724,40.643955,44.767292,41.073269,50.019558,58.393692
1935m1,40.314373,4.1348076,22.396873,6.5467787,7.2359133,85.961807,54.994576,45.43034,33.866302,28.200222,44.443916
1935m2,25.704145,1.1340065,13.230075,5.670032,5.670032,23.575766,22.624104,4.1532207,14.289422,18.561968,27.628689
1935m3,35.218002,1.6304631,19.891649,5.8696671,7.8262229,50.845501,39.034451,39.411629,22.188803,26.688213,36.920185
1935m4,37.10638,1.7503011,18.903252,8.0513849,8.4014444,49.12434,24.443682,42.308353,26.466291,57.299545,38.630405
1935m5,51.294605,4.1035686,22.569626,14.020525,10.600884,47.988201,61.40147,52.601627,41.366692,55.974331,49.009045
1935m6,31.414188,0,15.879699,8.2850609,7.2494278,59.209126,30.992228,49.308132,20.879728,28.252892,36.611031
1935m7,52.075089,1.4566458,25.127142,11.289005,14.202297,34.068794,39.958805,36.010342,44.051872,23.843086,54.799816
1935m8,47.931244,4.0557208,24.703024,11.429758,7.7427392,97.731781,84.591949,64.816566,27.875698,24.140364,54.954659
1935m9,49.172565,4.3708944,22.947197,11.655719,10.198753,62.473133,47.234386,68.034424,55.076897,35.772461,57.943916
1935m10,69.311996,4.644618,33.58416,14.648412,16.434803,77.99131,142.55829,94.212524,86.438461,87.721565,69.125175
1935m11,45.13826,6.0900826,18.628489,12.180165,8.2395239,61.443855,89.338791,47.233074,51.461002,17.591543,51.341675
1935m12,47.532845,3.6821218,21.423254,10.711627,11.715842,67.851639,66.782295,40.456554,58.208138,32.874958,50.372158
1936m1,51.753605,7.1975212,23.648998,11.31039,9.5966949,154.97911,85.473114,56.486626,62.190678,33.660717,52.558533
1936m2,85.198914,33.0513,27.542751,11.017101,13.587758,120.24772,65.939316,44.384312,41.647381,36.066647,76.314987
1936m3,60.439697,4.2471137,40.184231,8.1675262,7.8408256,45.846333,52.143044,35.895607,37.050343,32.085609,61.804527
1936m4,24.063631,2.4063632,6.1877913,5.1564922,10.312984,21.440487,30.862526,30.216478,36.386604,33.761585,27.097027
1936m5,38.617878,1.9974765,12.650683,9.9873819,13.982334,25.954458,49.813553,47.551529,47.822735,38.144939,41.986423
1936m6,56.296932,3.5185583,26.741043,6.6852608,19.352072,60.348846,35.098667,150.77179,31.922464,46.07478,51.939507
1936m7,108.55576,4.007092,77.591866,10.928432,16.028368,210.15991,43.605743,140.08621,121.18244,47.701836,125.29787
1936m8,125.31721,3.2132616,83.901833,17.137396,21.064716,167.00764,113.96708,196.13918,113.37135,35.064152,130.99037
1936m9,90.203423,9.456811,37.099792,27.642984,16.003834,113.42607,141.50175,143.86813,118.24702,29.768013,96.957214
1936m10,82.084267,3.0653875,34.059864,23.501305,21.457714,90.282448,125.71018,134.72125,110.7291,66.900993,84.935242
1936m11,81.874138,2.3109634,31.693214,23.109634,24.760323,87.50956,111.96952,134.2108,87.360176,64.846237,85.63858
1936m12,109.90421,4.2135801,40.029011,35.464298,30.197323,114.97431,273.20615,123.45557,146.01016,74.717415,113.72979
1937m1,128.32292,13.135417,47.826389,36.375,30.986113,99.780205,164.62704,181.32849,140.05298,93.720947,116.3301
1937m2,95.509789,4.2024307,29.417015,42.024307,19.866035,137.00842,160.06007,121.72971,135.7551,162.58847,93.079193
1937m3,83.20829,4.0922108,23.530212,32.396671,23.189196,85.076241,108.85606,93.671509,126.33487,39.073586,91.881996
