date,index_all_shortage,energy_shortage,food_shortage,industry_shortage,labor_shortage
01may1989,73.923782,13.772872,22.205242,12.929635,25.016033
01jun1989,82.849503,11.388247,21.068256,19.644726,30.748266
01jul1989,93.964172,8.7273216,26.76379,21.527395,36.945667
01aug1989,80.532158,7.3987145,32.155952,14.512863,26.464632
01sep1989,86.090904,9.0324879,23.992548,17.21818,35.847687
01oct1989,81.2715,8.8849869,20.644529,19.337914,32.404072
01nov1989,72.033684,9.4426184,18.345657,15.377977,28.867432
01dec1989,104.06739,22.222723,31.437023,17.344564,33.063076
01jan1990,89.781372,17.140081,23.125504,20.676924,28.838865
01feb1990,79.34539,12.589859,22.83742,15.810521,28.107594
01mar1990,68.028008,4.87748,23.87398,12.835473,26.441074
01apr1990,99.741989,18.450932,31.286362,17.648718,32.35598
01may1990,92.323013,11.769223,38.969204,15.953836,25.630753
01jun1990,67.576225,10.354423,30.518295,9.5369673,17.16654
01jul1990,85.73999,9.5875387,30.954054,15.066132,30.132263
01aug1990,152.7892,61.441917,41.595634,22.836819,26.914822
01sep1990,147.25177,50.584694,45.287865,22.24667,29.132545
01oct1990,115.59355,40.317398,27.8139,23.9863,23.475954
01nov1990,115.40318,21.754162,51.201874,19.631805,22.815342
01dec1990,137.09616,17.833647,66.040222,22.292059,30.930231
01jan1991,102.38994,27.071684,44.762093,12.329678,18.22648
01feb1991,123.42488,19.390942,67.098816,14.158465,22.776661
01mar1991,107.99423,12.365752,66.225471,12.915341,16.487669
01apr1991,80.699181,9.8757744,41.760418,11.568765,17.494228
01may1991,66.625847,8.5623589,29.165533,9.3650799,19.532881
01jun1991,74.51049,7.6493654,29.464222,13.032252,24.364645
01jul1991,56.853157,7.0333805,24.323772,8.4986677,16.997335
01aug1991,60.931465,13.119215,25.072277,10.78691,11.953062
01sep1991,94.674683,14.301311,40.615723,18.305677,21.451965
01oct1991,82.636925,10.601448,38.05648,9.5141201,24.464878
01nov1991,82.615547,13.476295,39.257034,12.890368,16.991848
01dec1991,94.151527,22.238243,43.321255,10.974717,17.61731
01jan1992,67.117416,15.980339,26.149645,12.78427,12.203167
01feb1992,57.960869,9.3097763,23.724915,11.712299,13.213877
01mar1992,51.04221,7.6426835,21.01738,7.3697309,15.012414
01apr1992,44.382015,9.1627388,16.034792,4.5813694,14.603114
01may1992,60.606258,14.658258,18.8866,9.5842457,17.477154
01jun1992,50.602947,8.5817862,15.683954,7.3980913,18.939114
01jul1992,51.286671,10.660712,17.575769,9.5082026,13.541986
01aug1992,42.749653,4.127553,12.677484,8.8447561,17.099861
01sep1992,47.961887,9.3584175,11.990472,9.6508675,16.962132
01oct1992,36.880795,8.4066515,11.389657,5.6948285,11.389657
01nov1992,41.58049,7.7425742,14.051338,10.036671,9.7499084
01dec1992,50.518772,10.103754,19.018831,8.0235691,13.372616
01jan1993,50.974014,10.312662,15.32167,11.785899,13.553784
01feb1993,35.931053,7.949348,10.49314,6.0415044,11.447062
01mar1993,36.496685,7.8608246,8.983799,6.7378492,12.914211
01apr1993,38.110886,7.6221771,13.268234,7.0575709,10.162903
01may1993,35.155499,5.9537535,11.340483,9.639411,8.2218504
01jun1993,36.218441,8.7716541,9.3375664,8.4886971,9.6205235
01jul1993,49.528336,12.382084,18.278315,7.0754766,11.792461
01aug1993,36.641632,9.7514019,11.524384,7.3874254,7.9784198
01sep1993,36.512665,6.085444,13.619803,6.085444,10.721972
01oct1993,42.167667,13.515279,13.515279,5.9467225,9.1903887
01nov1993,49.506275,11.513087,15.830495,9.2104702,12.952223
01dec1993,38.474987,10.829997,11.969996,6.8399982,8.8349972
01jan1994,53.659222,14.367769,17.006748,9.0898132,13.194891
01feb1994,45.598846,10.449736,14.24964,12.033029,8.8664427
01mar1994,39.236511,6.7262597,11.210432,12.611736,8.6880846
01apr1994,42.089909,6.0128441,10.221835,13.228257,12.626972
01may1994,41.88805,4.8773756,14.919032,11.476178,10.615465
01jun1994,42.843086,6.2048607,15.955356,8.8640862,11.818782
01jul1994,59.627838,8.306365,23.13916,10.382957,17.799355
01aug1994,60.479168,10.654362,16.294905,13.787997,19.741903
