Date,GPR_AI,GPR_AER,GPR_OIL,GPR_NONOIL,GPR_OIL_MiddleEast,GPR_OIL_Russia,GPR_OIL_USA,GPR_OIL_Venezuela,GPR_OIL_Africa,GPR_OIL_Americas,GPR_OIL_Asia,GPR_OIL_NorthSea
1970-12-01,114.69,61.9,0.0,122.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970-12-02,181.49,118.91,0.0,193.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970-12-03,127.46,90.34,0.0,135.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970-12-04,123.81,78.26,58.19,128.09,58.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970-12-05,124.8,91.72,53.05,129.49,0.0,0.0,0.0,0.0,0.0,0.0,53.05,0.0
1970-12-06,80.07,82.48,75.76,80.36,50.51,25.25,0.0,0.0,25.25,0.0,25.25,0.0
1970-12-07,146.56,98.32,219.33,141.81,0.0,0.0,219.33,0.0,0.0,0.0,0.0,0.0
1970-12-08,152.89,91.9,119.59,155.07,0.0,0.0,119.59,0.0,0.0,0.0,0.0,0.0
1970-12-09,135.54,118.96,0.0,144.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970-12-10,92.15,110.29,0.0,98.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970-12-11,125.98,103.29,0.0,134.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970-12-12,103.27,61.9,214.82,95.97,53.7,0.0,53.7,0.0,0.0,0.0,161.11,0.0
1970-12-13,73.55,70.59,0.0,78.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970-12-14,158.73,105.4,0.0,169.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970-12-15,81.59,55.53,57.81,83.15,0.0,0.0,0.0,0.0,0.0,0.0,57.81,0.0
1970-12-16,130.22,34.94,0.0,138.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970-12-17,118.96,104.73,0.0,126.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970-12-18,113.47,44.87,0.0,120.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970-12-19,114.91,78.96,68.5,117.94,68.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970-12-20,78.37,50.56,29.24,81.58,0.0,29.24,0.0,0.0,0.0,0.0,0.0,0.0
1970-12-21,150.59,71.43,148.72,150.71,148.72,74.36,0.0,0.0,148.72,0.0,0.0,0.0
1970-12-22,125.35,44.42,0.0,133.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970-12-23,120.03,77.74,67.44,123.46,0.0,0.0,0.0,0.0,0.0,0.0,67.44,0.0
1970-12-24,122.35,78.35,67.97,125.91,67.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970-12-25,115.2,110.96,0.0,122.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970-12-26,133.28,103.08,0.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970-12-27,95.46,111.42,26.36,99.97,0.0,0.0,26.36,0.0,0.0,0.0,0.0,0.0
1970-12-28,182.07,154.04,80.18,188.73,0.0,0.0,80.18,0.0,0.0,0.0,0.0,0.0
1970-12-29,177.27,170.41,68.24,184.4,68.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1970-12-30,131.51,93.97,69.88,135.54,0.0,0.0,0.0,0.0,0.0,0.0,69.88,0.0
1970-12-31,102.05,105.19,0.0,108.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-01-01,109.63,106.97,0.0,116.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-01-02,81.94,36.07,62.59,83.21,62.59,0.0,0.0,0.0,62.59,0.0,0.0,0.0
1971-01-03,58.26,27.35,94.93,55.86,66.45,66.45,0.0,0.0,37.97,28.48,28.48,0.0
1971-01-04,102.59,58.39,0.0,109.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-01-05,140.47,140.88,0.0,149.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-01-06,156.44,202.18,70.16,162.08,0.0,0.0,0.0,0.0,0.0,0.0,70.16,0.0
1971-01-07,118.19,63.79,265.65,108.55,132.83,0.0,0.0,0.0,0.0,0.0,132.83,0.0
1971-01-08,119.48,70.87,122.97,119.26,0.0,0.0,0.0,0.0,0.0,0.0,122.97,0.0
1971-01-09,125.56,102.54,106.75,126.79,0.0,0.0,0.0,0.0,0.0,0.0,106.75,0.0
1971-01-10,63.92,43.19,44.96,65.16,44.96,22.48,0.0,0.0,0.0,0.0,0.0,0.0
1971-01-11,141.22,94.73,0.0,150.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-01-12,162.82,248.93,61.7,169.43,0.0,0.0,0.0,0.0,0.0,0.0,61.7,0.0
1971-01-13,179.97,137.72,260.68,174.69,130.34,0.0,0.0,0.0,0.0,0.0,130.34,0.0
1971-01-14,95.71,65.54,48.74,98.79,0.0,0.0,0.0,0.0,0.0,0.0,48.74,0.0
1971-01-15,120.95,119.0,112.62,121.49,0.0,0.0,0.0,0.0,0.0,0.0,112.62,0.0
1971-01-16,126.87,121.35,229.7,120.15,114.85,0.0,0.0,0.0,57.43,0.0,114.85,0.0
1971-01-17,67.93,58.0,27.45,70.58,0.0,0.0,0.0,0.0,0.0,0.0,27.45,0.0
1971-01-18,166.11,175.1,0.0,176.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-01-19,163.99,87.51,91.1,168.76,91.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-01-20,142.72,193.78,84.06,146.55,0.0,0.0,0.0,0.0,0.0,0.0,84.06,0.0
1971-01-21,130.64,175.27,65.17,134.93,0.0,0.0,0.0,0.0,0.0,0.0,65.17,0.0
1971-01-22,121.9,194.61,139.04,120.78,59.59,0.0,0.0,0.0,0.0,0.0,79.45,0.0
1971-01-23,74.15,69.64,155.36,68.84,0.0,0.0,0.0,0.0,0.0,0.0,103.57,0.0
1971-01-24,64.17,61.81,26.81,66.61,26.81,26.81,0.0,0.0,0.0,0.0,0.0,0.0
1971-01-25,187.11,92.49,206.33,185.86,137.55,0.0,0.0,68.78,0.0,68.78,0.0,0.0
1971-01-26,202.77,150.7,0.0,216.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-01-27,151.69,98.73,73.42,156.8,73.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-01-28,118.29,120.1,0.0,126.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-01-29,134.49,76.22,0.0,143.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-01-30,98.47,144.23,132.49,96.25,0.0,0.0,0.0,0.0,0.0,0.0,132.49,0.0
1971-01-31,87.3,79.34,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-02-01,176.41,117.29,0.0,187.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-02-02,149.8,154.88,0.0,159.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-02-03,186.12,153.1,199.24,185.26,132.83,0.0,0.0,0.0,0.0,0.0,66.41,0.0
1971-02-04,99.88,109.76,51.94,103.01,0.0,0.0,0.0,0.0,0.0,0.0,51.94,0.0
1971-02-05,190.59,236.98,64.93,198.8,64.93,0.0,0.0,0.0,64.93,0.0,0.0,0.0
1971-02-06,117.57,101.29,52.73,121.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-02-07,78.26,65.45,78.62,78.24,78.62,0.0,0.0,0.0,52.41,0.0,0.0,0.0
1971-02-08,174.48,147.47,170.59,174.73,170.59,0.0,0.0,85.29,0.0,85.29,0.0,0.0
1971-02-09,196.74,194.49,0.0,209.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-02-10,192.21,160.45,139.2,195.67,0.0,0.0,69.6,0.0,0.0,0.0,139.2,0.0
1971-02-11,127.41,104.46,148.3,126.04,148.3,0.0,0.0,0.0,49.43,0.0,0.0,0.0
1971-02-12,176.58,208.92,90.63,182.2,90.63,0.0,0.0,0.0,0.0,90.63,90.63,0.0
1971-02-13,135.96,166.1,108.08,137.79,108.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-02-14,66.44,74.28,77.33,65.73,51.56,0.0,0.0,0.0,0.0,25.78,0.0,0.0
1971-02-15,147.34,108.83,0.0,156.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-02-16,142.09,94.35,0.0,151.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-02-17,105.62,135.88,70.73,107.91,70.73,0.0,0.0,0.0,70.73,0.0,0.0,0.0
1971-02-18,114.11,137.64,51.18,118.22,51.18,0.0,0.0,0.0,0.0,51.18,0.0,0.0
1971-02-19,131.54,157.45,63.04,136.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-02-20,78.01,73.27,0.0,83.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-02-21,69.25,52.6,49.79,70.53,0.0,0.0,0.0,0.0,24.89,24.89,24.89,0.0
1971-02-22,171.78,116.27,0.0,183.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-02-23,151.58,177.94,66.16,157.16,0.0,0.0,0.0,0.0,0.0,0.0,66.16,0.0
1971-02-24,155.72,117.52,203.91,152.57,67.97,0.0,0.0,0.0,0.0,0.0,135.94,0.0
1971-02-25,103.98,131.46,48.88,107.59,0.0,0.0,0.0,0.0,0.0,0.0,48.88,0.0
1971-02-26,192.05,168.34,62.59,200.52,0.0,0.0,0.0,0.0,0.0,0.0,62.59,0.0
1971-02-27,121.29,127.75,110.83,121.98,55.41,0.0,55.41,0.0,55.41,0.0,0.0,0.0
1971-02-28,65.98,85.27,0.0,70.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-03-01,146.3,42.49,0.0,155.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-03-02,196.33,106.12,207.14,195.62,69.05,0.0,0.0,0.0,0.0,0.0,138.1,0.0
1971-03-03,165.01,115.27,133.33,167.09,0.0,0.0,0.0,0.0,0.0,0.0,133.33,0.0
1971-03-04,118.32,74.7,0.0,126.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-03-05,156.56,183.79,179.38,155.07,59.79,0.0,0.0,0.0,0.0,0.0,119.59,0.0
1971-03-06,125.41,78.52,116.78,125.98,116.78,0.0,0.0,0.0,58.39,0.0,0.0,0.0
1971-03-07,73.22,57.3,0.0,78.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-03-08,193.48,194.18,0.0,206.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-03-09,163.87,100.91,0.0,174.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-03-10,176.03,182.33,63.27,183.4,63.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-03-11,120.56,152.76,0.0,128.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-03-12,127.94,130.85,61.92,132.25,0.0,0.0,0.0,0.0,61.92,0.0,0.0,0.0
1971-03-13,125.38,119.74,0.0,133.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-03-14,73.01,55.46,0.0,77.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-03-15,161.52,154.5,0.0,172.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-03-16,130.64,37.56,0.0,139.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-03-17,162.02,83.87,62.37,168.54,62.37,0.0,0.0,0.0,62.37,0.0,0.0,0.0
1971-03-18,106.39,63.58,0.0,113.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-03-19,186.26,167.74,0.0,198.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-03-20,130.14,94.01,0.0,138.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-03-21,88.69,70.77,0.0,94.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-03-22,164.98,86.08,0.0,175.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-03-23,199.85,109.6,0.0,212.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-03-24,148.07,66.85,0.0,157.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-03-25,114.23,134.09,0.0,121.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-03-26,122.52,84.78,0.0,130.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-03-27,130.05,117.85,55.77,134.91,55.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-03-28,66.71,68.52,76.43,66.07,76.43,25.48,25.48,0.0,25.48,0.0,0.0,0.0
1971-03-29,167.14,174.4,151.31,168.17,75.65,0.0,0.0,0.0,75.65,0.0,75.65,0.0
1971-03-30,156.83,204.92,66.67,162.73,66.67,0.0,0.0,0.0,66.67,0.0,0.0,0.0
1971-03-31,175.12,213.93,0.0,186.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-04-01,121.17,97.79,46.28,126.07,46.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-04-02,157.91,145.86,126.55,159.96,63.27,0.0,0.0,0.0,0.0,0.0,63.27,0.0
1971-04-03,110.62,92.57,214.16,103.85,160.62,0.0,0.0,0.0,107.08,0.0,53.54,0.0
1971-04-04,68.81,83.68,72.6,68.56,72.6,0.0,0.0,0.0,24.2,0.0,0.0,0.0
1971-04-05,147.02,130.8,75.65,151.68,75.65,0.0,0.0,0.0,75.65,0.0,0.0,0.0
1971-04-06,139.4,127.1,132.32,139.86,132.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-04-07,137.2,109.4,189.82,133.76,189.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-04-08,118.65,146.13,0.0,126.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-04-09,180.03,141.97,0.0,191.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-04-10,129.08,171.42,63.74,133.35,0.0,0.0,0.0,0.0,0.0,0.0,63.74,0.0
1971-04-11,94.13,88.4,0.0,100.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-04-12,218.05,255.98,0.0,232.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-04-13,162.96,174.52,0.0,173.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-04-14,155.64,107.83,62.37,161.74,0.0,0.0,62.37,0.0,0.0,0.0,62.37,0.0
1971-04-15,133.98,150.24,0.0,142.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-04-16,146.48,115.71,66.92,151.68,0.0,0.0,0.0,0.0,0.0,66.92,0.0,0.0
1971-04-17,127.72,108.15,51.18,132.72,0.0,0.0,0.0,0.0,0.0,51.18,0.0,0.0
1971-04-18,77.88,58.9,76.65,77.96,25.55,25.55,0.0,0.0,0.0,0.0,51.1,0.0
1971-04-19,166.98,110.05,71.61,173.22,71.61,0.0,0.0,0.0,71.61,0.0,0.0,0.0
1971-04-20,146.56,222.85,68.24,151.68,68.24,0.0,0.0,0.0,68.24,0.0,0.0,0.0
1971-04-21,146.34,69.88,0.0,155.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-04-22,106.88,66.29,0.0,113.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-04-23,179.91,170.18,0.0,191.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-04-24,108.89,43.98,0.0,116.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-04-25,66.9,63.07,0.0,71.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-04-26,157.57,132.12,0.0,167.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-04-27,142.12,73.47,63.74,147.24,0.0,0.0,0.0,0.0,63.74,0.0,0.0,0.0
1971-04-28,169.62,132.74,62.82,176.6,62.82,62.82,0.0,0.0,0.0,0.0,0.0,0.0
1971-04-29,115.3,84.75,0.0,122.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-04-30,158.33,172.9,60.0,164.76,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-05-01,132.14,78.26,0.0,140.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-05-02,82.33,61.24,79.7,82.5,26.57,26.57,26.57,0.0,26.57,0.0,26.57,0.0
1971-05-03,191.4,110.37,82.08,198.55,82.08,0.0,0.0,0.0,82.08,0.0,0.0,0.0
1971-05-04,136.47,118.91,137.55,136.4,0.0,0.0,0.0,0.0,0.0,0.0,137.55,0.0
1971-05-05,143.16,111.01,128.41,144.13,0.0,0.0,64.21,0.0,0.0,0.0,128.41,0.0
1971-05-06,108.16,110.81,0.0,115.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-05-07,139.28,60.56,0.0,148.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-05-08,88.98,55.71,0.0,94.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-05-09,64.51,32.45,56.31,65.04,28.16,0.0,0.0,0.0,0.0,0.0,28.16,0.0
1971-05-10,158.78,81.93,170.59,158.0,170.59,0.0,0.0,0.0,170.59,0.0,0.0,0.0
1971-05-11,125.54,77.74,67.44,129.34,67.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-05-12,145.88,95.9,0.0,155.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-05-13,103.01,95.78,0.0,109.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-05-14,134.02,121.8,0.0,142.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-05-15,98.99,79.12,0.0,105.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-05-16,75.6,93.29,80.93,75.25,0.0,0.0,0.0,0.0,26.98,0.0,53.95,0.0
1971-05-17,123.28,81.53,0.0,131.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-05-18,131.78,114.83,0.0,140.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-05-19,128.39,83.57,62.14,132.72,62.14,62.14,0.0,0.0,62.14,0.0,0.0,0.0
1971-05-20,99.15,83.8,48.47,102.46,48.47,0.0,0.0,0.0,48.47,0.0,0.0,0.0
1971-05-21,154.89,125.88,218.41,150.73,145.61,0.0,0.0,0.0,0.0,0.0,72.8,0.0
1971-05-22,121.51,70.69,0.0,129.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-05-23,76.65,76.34,28.39,79.8,28.39,0.0,0.0,0.0,28.39,0.0,0.0,0.0
1971-05-24,162.67,105.88,78.73,168.16,0.0,0.0,78.73,0.0,0.0,0.0,78.73,0.0
1971-05-25,141.29,127.59,66.41,146.18,0.0,0.0,66.41,0.0,0.0,0.0,66.41,0.0
1971-05-26,135.2,168.43,0.0,144.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-05-27,107.96,80.31,156.76,104.77,104.51,52.25,52.25,0.0,52.25,0.0,52.25,0.0
1971-05-28,142.9,134.2,0.0,152.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-05-29,167.43,81.53,0.0,178.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-05-30,65.68,52.87,0.0,69.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-05-31,149.69,156.2,81.31,154.17,0.0,0.0,0.0,0.0,81.31,0.0,0.0,0.0
1971-06-01,150.47,91.17,79.09,155.13,79.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-06-02,127.81,77.44,0.0,136.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-06-03,90.88,62.23,0.0,96.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-06-04,119.1,77.14,0.0,126.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-06-05,94.15,64.7,0.0,100.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-06-06,60.63,26.36,27.45,62.8,27.45,0.0,27.45,0.0,0.0,0.0,0.0,0.0
1971-06-07,154.4,183.16,0.0,164.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-06-08,118.65,67.12,0.0,126.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-06-09,117.68,122.79,0.0,125.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-06-10,94.04,56.98,0.0,100.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-06-11,104.45,77.44,67.18,106.88,0.0,0.0,67.18,0.0,0.0,0.0,67.18,0.0
1971-06-12,125.28,131.95,57.24,129.73,57.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-06-13,92.76,78.71,27.32,97.04,0.0,0.0,0.0,0.0,0.0,0.0,27.32,0.0
1971-06-14,208.43,271.03,235.14,206.69,235.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-06-15,186.7,227.05,196.98,186.03,131.32,0.0,0.0,0.0,0.0,0.0,65.66,0.0
1971-06-16,153.73,156.08,361.09,140.18,293.39,0.0,67.7,0.0,157.98,0.0,67.7,0.0
1971-06-17,102.9,98.61,0.0,109.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-06-18,120.04,91.76,0.0,127.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-06-19,88.71,82.28,53.54,91.01,53.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-06-20,60.71,55.9,29.1,62.78,29.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-06-21,113.75,68.92,89.69,115.33,89.69,89.69,0.0,0.0,0.0,0.0,0.0,0.0
1971-06-22,97.21,42.14,0.0,103.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-06-23,129.43,121.55,0.0,137.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-06-24,87.96,57.63,0.0,93.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-06-25,103.46,57.83,0.0,110.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-06-26,84.54,62.68,0.0,90.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-06-27,49.16,55.62,28.95,50.48,28.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-06-28,127.24,113.04,0.0,135.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-06-29,83.51,128.57,0.0,88.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-06-30,115.92,115.27,0.0,123.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-07-01,200.38,173.33,0.0,213.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-07-02,177.3,162.75,130.34,180.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-07-03,144.27,211.0,115.62,146.14,115.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-07-04,61.87,113.82,0.0,65.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-07-05,194.6,171.82,81.31,202.01,0.0,0.0,0.0,0.0,0.0,0.0,81.31,0.0
1971-07-06,138.15,122.11,0.0,147.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-07-07,123.36,60.34,0.0,131.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-07-08,99.04,119.71,47.93,102.38,0.0,0.0,47.93,0.0,0.0,47.93,0.0,0.0
1971-07-09,167.16,54.13,70.45,173.49,70.45,0.0,0.0,0.0,70.45,0.0,0.0,0.0
1971-07-10,116.7,87.68,0.0,124.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-07-11,82.9,65.33,85.02,82.76,28.34,0.0,28.34,0.0,56.68,0.0,28.34,0.0
1971-07-12,194.76,94.61,273.59,189.61,0.0,82.08,0.0,0.0,191.51,0.0,0.0,0.0
1971-07-13,158.2,100.0,0.0,168.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-07-14,144.04,143.07,135.41,144.6,0.0,0.0,0.0,0.0,67.7,0.0,0.0,0.0
1971-07-15,105.54,116.61,50.58,109.13,0.0,0.0,0.0,0.0,0.0,0.0,50.58,0.0
1971-07-16,145.28,191.01,0.0,154.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-07-17,122.86,150.96,0.0,130.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-07-18,70.48,61.18,28.95,73.19,28.95,28.95,0.0,0.0,0.0,0.0,0.0,0.0
1971-07-19,191.38,218.37,0.0,203.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-07-20,145.28,109.15,0.0,154.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-07-21,152.32,102.18,75.98,157.31,0.0,75.98,0.0,0.0,0.0,0.0,75.98,0.0
1971-07-22,109.6,81.53,53.05,113.3,53.05,0.0,0.0,0.0,53.05,0.0,0.0,0.0
1971-07-23,174.79,164.15,77.68,181.14,0.0,0.0,0.0,0.0,77.68,0.0,0.0,0.0
1971-07-24,130.73,134.12,53.7,135.77,53.7,0.0,0.0,0.0,53.7,0.0,0.0,0.0
1971-07-25,78.67,51.67,53.79,80.3,53.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-07-26,142.7,165.63,78.38,146.9,78.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-07-27,119.62,137.0,0.0,127.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-07-28,106.08,39.33,0.0,113.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-07-29,108.33,72.67,0.0,115.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-07-30,103.7,105.28,0.0,110.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-07-31,76.51,114.55,54.21,77.97,0.0,0.0,0.0,54.21,0.0,0.0,0.0,0.0
1971-08-01,79.51,86.15,59.79,80.79,59.79,0.0,0.0,0.0,59.79,0.0,0.0,0.0
1971-08-02,119.76,171.82,81.31,122.27,81.31,0.0,0.0,0.0,0.0,0.0,81.31,0.0
1971-08-03,132.75,109.6,0.0,141.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-08-04,144.22,115.27,0.0,153.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-08-05,134.3,71.78,0.0,143.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-08-06,135.8,80.55,0.0,144.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1971-08-07,101.19,78.26,58.19,104.0,58.19,58.19,0.0,0.0,58.19,0.0,0.0,0.0
1971-08-08,86.98,92.69,70.36,88.07,0.0,0.0,0.0,0.0,30.16,0.0,0.0,0.0
1971-08-09,187.25,190.11,0.0,199.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
