Date,GPR_AI,GPR_AER,GPR_OIL,GPR_NONOIL
1976-12-15,76.96,50.19,0.0,81.99
1976-12-16,75.84,48.56,42.13,78.05
1976-12-17,78.08,32.35,56.13,79.51
1976-12-18,49.92,43.41,0.0,53.19
1976-12-19,65.72,85.55,63.62,65.86
1976-12-20,72.0,76.55,0.0,76.71
1976-12-21,79.69,99.78,0.0,84.9
1976-12-22,92.8,110.32,0.0,98.87
1976-12-23,84.99,56.34,0.0,90.54
1976-12-24,84.98,34.7,0.0,90.54
1976-12-25,110.74,133.71,77.33,112.92
1976-12-26,47.55,65.67,34.18,48.43
1976-12-27,69.32,50.08,0.0,73.85
1976-12-28,93.36,82.2,0.0,99.47
1976-12-29,57.32,62.6,0.0,61.07
1976-12-30,63.6,67.43,100.29,61.2
1976-12-31,88.69,65.76,0.0,94.49
1977-01-01,52.5,19.72,0.0,55.93
1977-01-02,49.76,45.44,0.0,53.02
1977-01-03,63.51,124.83,0.0,67.66
1977-01-04,74.21,90.34,0.0,79.06
1977-01-05,57.37,43.98,57.24,57.38
1977-01-06,43.61,66.66,49.57,43.21
1977-01-07,75.84,34.46,0.0,80.79
1977-01-08,70.2,9.29,48.33,71.63
1977-01-09,58.15,54.01,0.0,61.95
1977-01-10,86.74,112.36,73.11,87.63
1977-01-11,89.66,76.55,66.41,91.18
1977-01-12,99.28,90.96,118.37,98.03
1977-01-13,92.85,54.5,47.28,95.83
1977-01-14,67.74,57.83,0.0,72.17
1977-01-15,60.55,103.38,0.0,64.5
1977-01-16,58.26,72.15,31.3,60.02
1977-01-17,87.5,55.71,72.5,88.48
1977-01-18,72.75,85.4,0.0,77.5
1977-01-19,64.17,102.33,0.0,68.36
1977-01-20,56.15,44.69,0.0,59.82
1977-01-21,66.89,123.39,0.0,71.26
1977-01-22,57.13,57.78,0.0,60.86
1977-01-23,34.47,31.12,0.0,36.72
1977-01-24,78.93,58.13,75.65,79.14
1977-01-25,119.64,182.59,73.11,122.69
1977-01-26,99.96,103.03,0.0,106.49
1977-01-27,71.55,68.92,0.0,76.23
1977-01-28,74.87,69.16,60.0,75.84
1977-01-29,82.06,55.71,48.33,84.27
1977-01-30,59.32,45.48,29.59,61.27
1977-01-31,91.57,97.09,0.0,97.56
1977-02-01,105.9,110.5,0.0,112.82
1977-02-02,79.62,65.97,0.0,84.82
1977-02-03,62.76,82.88,0.0,66.86
1977-02-04,76.11,76.97,114.47,73.6
1977-02-05,77.01,35.28,0.0,82.05
1977-02-06,50.18,38.36,28.52,51.6
1977-02-07,110.46,86.45,0.0,117.69
1977-02-08,87.94,131.09,0.0,93.69
1977-02-09,83.13,164.94,0.0,88.57
1977-02-10,63.96,43.53,0.0,68.14
1977-02-11,113.6,47.41,0.0,121.02
1977-02-12,88.51,106.12,0.0,94.3
1977-02-13,45.29,38.17,28.39,46.4
1977-02-14,111.42,58.13,151.31,108.82
1977-02-15,79.6,42.31,0.0,84.8
1977-02-16,95.83,35.06,0.0,102.1
1977-02-17,74.04,62.4,0.0,78.88
1977-02-18,101.51,132.74,0.0,108.15
1977-02-19,100.02,110.5,143.8,97.15
1977-02-20,66.29,62.77,27.23,68.84
1977-02-21,104.69,140.45,73.11,106.75
1977-02-22,105.99,104.0,77.33,107.86
1977-02-23,98.8,95.17,0.0,105.26
1977-02-24,74.88,91.33,0.0,79.78
1977-02-25,91.53,95.51,0.0,97.51
1977-02-26,69.76,92.39,0.0,74.32
1977-02-27,63.04,71.45,53.13,63.68
1977-02-28,98.19,72.04,150.0,94.8
1977-03-01,113.06,78.65,136.47,111.53
1977-03-02,85.22,117.7,0.0,90.8
1977-03-03,85.69,79.59,46.03,88.28
1977-03-04,68.05,73.74,0.0,72.5
1977-03-05,65.7,9.21,0.0,69.99
1977-03-06,42.56,24.98,0.0,45.35
1977-03-07,89.38,58.9,0.0,95.22
1977-03-08,73.12,90.69,0.0,77.9
1977-03-09,77.43,54.27,0.0,82.49
1977-03-10,113.25,118.18,43.94,117.79
1977-03-11,164.83,100.96,58.39,171.79
1977-03-12,125.08,77.74,0.0,133.26
1977-03-13,66.44,44.57,51.56,67.42
1977-03-14,142.95,107.4,0.0,152.29
1977-03-15,140.35,108.71,0.0,149.53
1977-03-16,104.41,22.28,58.0,107.44
1977-03-17,63.1,68.37,39.55,64.64
1977-03-18,136.06,148.31,59.39,141.07
1977-03-19,68.69,67.02,130.83,64.63
1977-03-20,65.65,40.77,26.52,68.21
1977-03-21,114.57,129.12,0.0,122.06
1977-03-22,108.03,104.05,67.7,110.66
1977-03-23,98.06,68.22,0.0,104.48
1977-03-24,66.01,78.47,0.0,70.32
1977-03-25,105.46,82.54,107.41,105.34
1977-03-26,67.21,115.57,0.0,71.61
1977-03-27,47.91,54.39,111.54,43.76
1977-03-28,77.61,87.97,0.0,82.69
1977-03-29,78.7,106.54,0.0,83.85
1977-03-30,85.84,64.49,0.0,91.45
1977-03-31,71.54,90.12,0.0,76.21
1977-04-01,102.83,116.73,0.0,109.55
1977-04-02,71.19,199.7,0.0,75.84
1977-04-03,62.29,63.91,51.18,63.02
1977-04-04,108.8,87.58,75.98,110.95
1977-04-05,137.96,129.56,134.88,138.16
1977-04-06,100.87,108.88,0.0,107.46
1977-04-07,77.45,73.56,42.54,79.74
1977-04-08,121.48,148.31,118.77,121.66
1977-04-09,88.44,194.82,53.37,90.73
1977-04-10,61.8,52.23,30.21,63.86
1977-04-11,113.53,129.67,225.0,106.24
1977-04-12,128.19,140.88,66.67,132.22
1977-04-13,131.83,101.29,58.59,136.62
1977-04-14,89.2,73.92,42.75,92.24
1977-04-15,89.28,100.62,174.58,83.71
1977-04-16,66.1,55.71,82.86,65.01
1977-04-17,52.26,56.83,53.79,52.16
1977-04-18,93.75,41.27,71.61,95.19
1977-04-19,120.04,144.2,68.24,123.43
1977-04-20,98.74,129.4,56.13,101.53
1977-04-21,79.68,89.46,42.34,82.12
1977-04-22,93.85,85.99,0.0,99.98
1977-04-23,69.45,57.07,84.88,68.44
1977-04-24,51.4,51.35,26.73,53.01
1977-04-25,103.76,108.27,140.89,101.33
1977-04-26,135.36,141.24,61.27,140.2
1977-04-27,73.64,62.87,54.55,74.89
1977-04-28,77.57,113.31,0.0,82.64
1977-04-29,102.62,170.8,0.0,109.33
1977-04-30,50.03,46.21,0.0,53.3
1977-05-01,37.74,26.25,22.78,38.72
1977-05-02,81.2,101.68,66.16,82.19
1977-05-03,132.81,99.78,64.93,137.25
1977-05-04,89.76,58.13,0.0,95.63
1977-05-05,62.11,67.3,38.93,63.63
1977-05-06,102.56,101.98,0.0,109.26
1977-05-07,52.64,70.62,0.0,56.08
1977-05-08,45.94,72.33,0.0,48.94
1977-05-09,78.79,145.34,0.0,83.94
1977-05-10,91.05,116.61,67.44,92.6
1977-05-11,91.27,171.42,167.31,86.29
1977-05-12,65.61,61.62,80.18,64.66
1977-05-13,85.43,100.28,0.0,91.01
1977-05-14,52.34,68.06,0.0,55.77
1977-05-15,49.95,54.31,0.0,53.21
1977-05-16,91.02,12.76,66.41,92.63
1977-05-17,111.91,113.96,351.52,96.24
1977-05-18,117.83,126.79,0.0,125.53
1977-05-19,79.2,91.93,0.0,84.37
1977-05-20,89.56,53.92,224.52,80.74
1977-05-21,69.06,49.89,0.0,73.58
1977-05-22,51.83,79.47,25.85,53.53
1977-05-23,102.89,65.29,67.97,105.17
1977-05-24,110.33,160.35,64.21,113.34
1977-05-25,99.28,136.44,0.0,105.77
1977-05-26,78.29,151.6,157.82,73.09
1977-05-27,99.28,125.07,0.0,105.77
1977-05-28,74.79,106.68,0.0,79.67
1977-05-29,59.42,78.13,0.0,63.31
1977-05-30,164.64,191.43,76.65,170.39
1977-05-31,109.4,173.65,75.33,111.63
1977-06-01,116.07,145.34,0.0,123.66
1977-06-02,86.86,88.67,0.0,92.54
1977-06-03,93.22,125.07,0.0,99.32
1977-06-04,60.99,136.79,133.5,56.25
1977-06-05,56.66,72.33,0.0,60.37
1977-06-06,147.85,167.14,0.0,157.52
1977-06-07,124.32,172.05,191.91,119.9
1977-06-08,87.03,104.79,54.55,89.16
1977-06-09,69.96,90.34,42.75,71.74
1977-06-10,96.23,43.55,170.03,91.41
1977-06-11,75.59,98.84,0.0,80.53
1977-06-12,53.95,36.56,27.19,55.7
1977-06-13,85.54,155.48,0.0,91.13
1977-06-14,85.15,39.33,0.0,90.71
1977-06-15,113.9,133.71,0.0,121.35
1977-06-16,80.97,126.74,164.93,75.48
1977-06-17,75.78,43.13,0.0,80.74
1977-06-18,57.88,63.41,0.0,61.66
1977-06-19,39.98,36.5,0.0,42.59
1977-06-20,116.25,161.75,444.36,94.8
1977-06-21,112.11,26.32,68.5,114.96
1977-06-22,98.94,33.99,117.97,97.7
1977-06-23,67.84,74.47,43.07,69.46
1977-06-24,89.55,63.87,0.0,95.41
1977-06-25,53.14,39.61,0.0,56.61
1977-06-26,58.67,37.08,27.58,60.7
1977-06-27,70.27,71.73,224.04,60.22
1977-06-28,96.46,70.23,0.0,102.77
1977-06-29,120.35,72.15,83.45,122.77
1977-06-30,51.76,59.69,44.39,52.24
1977-07-01,131.6,141.24,81.69,134.86
1977-07-02,90.77,201.14,49.86,93.44
1977-07-03,57.08,54.21,31.35,58.76
1977-07-04,92.66,96.69,0.0,98.72
1977-07-05,168.12,99.57,74.04,174.28
1977-07-06,127.5,87.31,64.93,131.59
1977-07-07,94.98,43.3,0.0,101.19
1977-07-08,128.19,153.69,133.33,127.86
1977-07-09,91.32,87.71,169.1,86.23
1977-07-10,56.81,51.08,29.54,58.59
1977-07-11,108.8,145.97,303.93,96.04
1977-07-12,129.3,163.73,71.02,133.11
1977-07-13,131.07,146.81,58.78,135.8
1977-07-14,67.18,131.83,0.0,71.57
1977-07-15,82.81,69.64,0.0,88.22
1977-07-16,49.44,92.85,43.94,49.8
1977-07-17,57.32,53.83,28.02,59.23
1977-07-18,122.96,121.55,0.0,131.0
1977-07-19,94.49,121.55,63.27,96.53
1977-07-20,81.65,59.91,62.37,82.91
1977-07-21,80.59,78.84,0.0,85.86
1977-07-22,114.17,163.98,328.3,100.17
1977-07-23,75.33,17.69,230.16,65.21
1977-07-24,59.13,43.55,28.34,61.14
1977-07-25,148.96,132.53,255.51,142.0
1977-07-26,124.65,155.15,0.0,132.8
1977-07-27,114.86,118.54,246.81,106.23
1977-07-28,92.51,66.19,129.21,90.11
1977-07-29,125.78,100.53,65.41,129.73
1977-07-30,80.74,81.53,42.44,83.24
1977-07-31,66.69,65.93,34.32,68.81
1977-08-01,120.25,210.8,78.38,122.99
1977-08-02,81.4,25.91,0.0,86.72
1977-08-03,94.59,105.19,0.0,100.77
1977-08-04,108.52,130.45,84.88,110.06
1977-08-05,110.71,134.16,58.19,114.14
1977-08-06,79.1,103.65,0.0,84.27
1977-08-07,54.76,53.57,27.88,56.52
1977-08-08,97.07,66.06,206.33,89.93
1977-08-09,159.13,144.2,136.47,160.61
1977-08-10,90.14,54.27,75.33,91.11
1977-08-11,70.83,109.46,0.0,75.46
1977-08-12,88.4,77.48,57.62,90.41
1977-08-13,61.98,141.36,0.0,66.03
1977-08-14,51.43,21.71,37.66,52.33
1977-08-15,111.05,93.6,139.2,109.21
1977-08-16,102.58,127.67,181.25,97.44
1977-08-17,88.67,71.38,0.0,94.47
1977-08-18,76.01,52.23,45.31,78.01
1977-08-19,63.47,70.13,60.84,63.64
1977-08-20,79.9,119.38,0.0,85.13
1977-08-21,59.23,53.48,27.84,61.28
1977-08-22,115.36,52.85,137.55,113.91
1977-08-23,130.05,128.57,0.0,138.56
1977-08-24,104.41,189.42,0.0,111.24
1977-08-25,79.72,43.53,90.63,79.0
1977-08-26,125.7,105.19,0.0,133.92
1977-08-27,67.36,111.14,0.0,71.77
1977-08-28,50.93,22.51,0.0,54.26
1977-08-29,120.17,171.42,0.0,128.02
1977-08-30,90.27,84.78,0.0,96.18
1977-08-31,91.11,34.23,0.0,97.07
1977-09-01,77.58,77.14,0.0,82.65
1977-09-02,96.17,199.39,0.0,102.45
1977-09-03,94.22,98.32,51.18,97.03
1977-09-04,47.27,41.78,0.0,50.36
1977-09-05,96.8,69.93,0.0,103.13
1977-09-06,98.71,42.14,0.0,105.16
1977-09-07,104.75,63.47,55.06,108.0
1977-09-08,89.6,53.54,79.63,90.25
1977-09-09,72.95,82.68,0.0,77.72
1977-09-10,56.76,30.46,39.64,57.88
1977-09-11,34.12,33.48,0.0,36.35
1977-09-12,92.38,63.79,0.0,98.42
1977-09-13,101.7,110.2,0.0,108.35
1977-09-14,94.76,97.68,112.99,93.57
1977-09-15,64.79,63.22,0.0,69.03
1977-09-16,102.83,84.89,0.0,109.55
1977-09-17,46.71,52.64,45.67,46.78
1977-09-18,58.53,44.42,115.62,54.8
1977-09-19,116.88,62.36,194.78,111.78
1977-09-20,115.92,102.46,0.0,123.5
1977-09-21,78.97,96.74,0.0,84.13
1977-09-22,67.8,55.71,0.0,72.23
1977-09-23,117.04,135.98,0.0,124.69
1977-09-24,47.83,103.65,44.96,48.01
1977-09-25,42.18,33.81,0.0,44.94
1977-09-26,125.13,156.69,67.97,128.87
1977-09-27,109.52,134.69,63.74,112.51
1977-09-28,71.95,142.24,61.7,72.61
1977-09-29,94.32,91.93,0.0,100.49
1977-09-30,103.99,130.89,52.41,107.37
1977-10-01,53.69,81.33,0.0,57.2
1977-10-02,57.53,38.59,75.33,56.36
1977-10-03,161.66,139.28,72.5,167.48
1977-10-04,99.24,86.99,0.0,105.73
1977-10-05,90.14,119.38,56.49,92.34
1977-10-06,71.78,55.4,48.07,73.33
1977-10-07,68.18,32.56,56.49,68.95
1977-10-08,45.12,28.25,49.01,44.86
1977-10-09,60.52,46.5,53.79,60.96
1977-10-10,81.08,51.63,0.0,86.38
1977-10-11,105.41,77.14,0.0,112.3
1977-10-12,85.56,85.71,55.77,87.51
1977-10-13,66.68,73.2,0.0,71.04
1977-10-14,88.73,87.2,50.44,91.23
1977-10-15,56.29,138.26,42.34,57.2
1977-10-16,46.82,74.95,0.0,49.88
1977-10-17,111.14,211.57,146.84,108.8
1977-10-18,85.64,138.23,0.0,91.24
1977-10-19,151.69,213.13,58.39,157.79
1977-10-20,89.18,111.18,77.16,89.97
1977-10-21,95.3,118.61,0.0,101.53
1977-10-22,81.86,146.84,0.0,87.21
1977-10-23,51.52,59.25,25.7,53.21
1977-10-24,92.34,167.84,72.8,93.61
1977-10-25,92.33,163.37,0.0,98.37
1977-10-26,113.36,125.92,59.59,116.88
1977-10-27,60.97,126.3,43.83,62.09
1977-10-28,106.66,101.29,58.59,109.81
1977-10-29,92.81,84.63,176.2,87.36
1977-10-30,71.88,70.77,28.34,74.73
1977-10-31,111.61,141.64,0.0,118.91
1977-11-01,108.61,196.63,63.97,111.53
1977-11-02,82.61,136.9,0.0,88.01
1977-11-03,65.12,75.4,0.0,69.38
1977-11-04,65.62,65.36,0.0,69.91
1977-11-05,54.12,68.92,0.0,57.66
1977-11-06,44.69,48.8,0.0,47.61
1977-11-07,141.5,178.1,0.0,150.75
1977-11-08,83.51,77.14,0.0,88.97
1977-11-09,89.84,96.12,0.0,95.71
1977-11-10,82.8,112.23,83.45,82.75
1977-11-11,109.01,125.35,54.38,112.58
1977-11-12,61.87,103.47,0.0,65.91
1977-11-13,57.79,28.82,0.0,61.57
1977-11-14,140.92,218.3,0.0,150.14
1977-11-15,109.3,105.28,137.01,107.49
1977-11-16,92.95,53.23,0.0,99.03
1977-11-17,100.39,77.92,40.56,104.31
1977-11-18,93.56,60.59,262.84,82.49
1977-11-19,70.34,87.55,124.29,66.81
1977-11-20,66.05,52.08,49.29,67.14
1977-11-21,134.25,46.27,180.62,131.21
1977-11-22,94.02,126.14,0.0,100.17
1977-11-23,98.59,48.1,62.59,100.94
1977-11-24,81.87,58.5,43.5,84.37
1977-11-25,87.53,98.64,0.0,93.25
1977-11-26,81.98,38.98,50.73,84.02
1977-11-27,66.94,64.86,0.0,71.31
1977-11-28,99.12,112.83,0.0,105.6
1977-11-29,146.48,141.42,66.92,151.68
1977-11-30,82.86,98.64,0.0,88.28
1977-12-01,82.14,88.39,41.83,84.78
1977-12-02,87.33,93.43,0.0,93.04
1977-12-03,74.58,79.59,0.0,79.45
1977-12-04,60.32,46.82,48.74,61.08
1977-12-05,128.3,116.61,0.0,136.69
1977-12-06,112.95,98.68,128.41,111.94
1977-12-07,97.18,116.73,165.72,92.7
1977-12-08,68.72,33.1,0.0,73.21
1977-12-09,79.6,53.4,55.59,81.17
1977-12-10,59.63,35.0,91.1,57.58
1977-12-11,37.44,38.53,0.0,39.89
1977-12-12,64.59,25.81,0.0,68.81
1977-12-13,92.97,99.78,64.93,94.8
1977-12-14,99.71,108.88,0.0,106.23
1977-12-15,66.48,31.61,41.14,68.13
1977-12-16,85.0,49.89,0.0,90.56
1977-12-17,71.97,100.46,0.0,76.67
1977-12-18,46.34,9.89,0.0,49.36
1977-12-19,84.96,165.07,71.61,85.83
1977-12-20,107.77,106.54,69.32,110.29
1977-12-21,101.01,146.81,58.78,103.77
1977-12-22,66.62,62.56,46.52,67.93
1977-12-23,86.46,84.36,0.0,92.11
1977-12-24,96.07,14.79,0.0,102.35
1977-12-25,56.87,60.01,0.0,60.59
1977-12-26,127.12,149.23,77.68,130.35
1977-12-27,129.43,86.82,75.33,132.97
1977-12-28,91.49,23.54,81.69,92.13
1977-12-29,65.7,36.83,47.93,66.86
1977-12-30,93.34,58.44,0.0,99.44
1977-12-31,131.77,80.35,83.65,134.91
1978-01-01,57.74,44.65,0.0,61.51
1978-01-02,110.31,110.5,0.0,117.52
1978-01-03,127.81,136.75,0.0,136.17
1978-01-04,120.62,74.28,0.0,128.51
1978-01-05,72.11,104.19,0.0,76.83
1978-01-06,98.94,85.44,166.77,94.5
1978-01-07,70.78,132.95,346.03,52.79
1978-01-08,45.96,40.15,0.0,48.97
1978-01-09,113.96,132.12,137.55,112.41
1978-01-10,95.53,98.32,0.0,101.77
1978-01-11,92.47,59.48,0.0,98.51
1978-01-12,90.2,72.87,221.26,81.63
1978-01-13,106.45,62.48,108.41,106.32
1978-01-14,56.51,74.49,0.0,60.21
1978-01-15,60.2,76.84,57.14,60.4
1978-01-16,83.4,83.92,72.8,84.09
1978-01-17,88.98,82.2,0.0,94.8
1978-01-18,60.74,79.86,0.0,64.71
1978-01-19,72.15,72.28,47.03,73.79
1978-01-20,96.74,81.53,60.63,99.1
1978-01-21,83.62,53.06,55.24,85.47
1978-01-22,62.39,55.81,0.0,66.47
1978-01-23,102.76,111.89,0.0,109.48
1978-01-24,112.54,172.05,63.97,115.72
1978-01-25,90.27,60.56,0.0,96.18
1978-01-26,81.99,72.47,94.31,81.19
1978-01-27,105.51,119.77,56.68,108.7
1978-01-28,72.17,34.46,59.79,72.98
1978-01-29,49.19,48.92,28.29,50.56
1978-01-30,94.05,81.53,141.46,90.95
1978-01-31,84.55,102.46,0.0,90.08
1978-02-01,102.7,120.56,0.0,109.41
1978-02-02,93.27,44.69,0.0,99.37
1978-02-03,122.14,76.47,56.86,126.4
1978-02-04,91.53,28.65,0.0,97.51
1978-02-05,68.53,62.44,58.33,69.2
1978-02-06,102.28,140.88,66.67,104.61
1978-02-07,117.2,135.88,141.46,115.61
1978-02-08,115.23,96.19,0.0,122.77
1978-02-09,92.78,75.4,43.61,95.99
1978-02-10,103.77,147.31,0.0,110.55
1978-02-11,68.83,184.68,0.0,73.33
1978-02-12,58.95,63.87,55.41,59.18
1978-02-13,132.44,129.56,0.0,141.1
1978-02-14,111.06,125.67,130.83,109.77
1978-02-15,128.09,138.8,0.0,136.46
1978-02-16,95.76,93.33,88.33,96.25
1978-02-17,119.4,63.47,110.13,120.0
1978-02-18,92.09,194.34,0.0,98.11
1978-02-19,69.33,76.9,53.37,70.38
1978-02-20,133.48,139.28,72.5,137.46
1978-02-21,143.92,159.87,151.31,143.44
1978-02-22,103.57,100.62,174.58,98.92
1978-02-23,96.32,68.92,89.69,96.76
1978-02-24,88.98,108.53,56.49,91.11
1978-02-25,106.07,99.62,57.62,109.24
1978-02-26,45.1,76.55,53.13,44.58
1978-02-27,104.6,27.29,142.04,102.15
1978-02-28,118.16,137.0,71.31,121.22
1978-03-01,75.05,53.4,111.18,72.69
1978-03-02,66.68,89.46,42.34,68.28
1978-03-03,93.06,152.94,56.86,95.42
1978-03-04,77.07,152.38,49.57,78.87
1978-03-05,41.84,24.26,75.76,39.63
1978-03-06,103.82,126.62,87.88,104.86
1978-03-07,94.02,88.3,0.0,100.17
1978-03-08,116.2,149.33,119.59,115.98
1978-03-09,85.98,95.51,90.39,85.69
1978-03-10,108.28,110.75,0.0,115.36
1978-03-11,81.91,36.63,0.0,87.27
1978-03-12,74.02,88.75,0.0,78.86
1978-03-13,113.95,192.39,125.18,113.22
1978-03-14,145.31,225.35,65.17,150.55
1978-03-15,123.39,178.28,0.0,131.46
1978-03-16,133.15,228.84,85.09,136.29
1978-03-17,181.37,223.56,110.83,185.98
1978-03-18,161.52,374.54,194.96,159.33
1978-03-19,101.62,89.63,54.89,104.67
1978-03-20,142.88,117.7,183.8,140.2
1978-03-21,138.9,93.18,60.63,144.02
1978-03-22,148.51,149.85,60.0,154.3
1978-03-23,81.24,86.52,0.0,86.55
1978-03-24,120.13,167.14,0.0,127.98
1978-03-25,86.58,101.64,117.57,84.55
1978-03-26,66.84,94.16,54.46,67.65
1978-03-27,93.45,129.06,0.0,99.56
1978-03-28,122.83,157.31,68.24,126.4
1978-03-29,110.38,69.88,121.26,109.67
1978-03-30,88.52,86.6,90.16,88.42
1978-03-31,95.47,88.55,0.0,101.71
1978-04-01,72.55,56.11,166.91,66.38
1978-04-02,53.2,41.2,53.62,53.17
1978-04-03,91.81,94.49,61.48,93.8
1978-04-04,87.99,137.72,0.0,93.74
1978-04-05,113.31,96.74,55.95,117.06
1978-04-06,82.43,158.34,0.0,87.82
1978-04-07,100.62,81.28,0.0,107.19
1978-04-08,122.1,204.06,0.0,130.08
1978-04-09,63.36,56.92,0.0,67.51
1978-04-10,140.69,92.49,68.78,145.39
1978-04-11,101.89,74.56,0.0,108.55
1978-04-12,99.66,122.57,0.0,106.18
1978-04-13,102.96,138.13,95.87,103.42
1978-04-14,91.21,83.57,0.0,97.17
1978-04-15,62.76,42.1,131.49,58.27
1978-04-16,59.14,62.87,27.27,61.22
1978-04-17,92.65,112.68,0.0,98.71
1978-04-18,125.79,93.97,0.0,134.02
1978-04-19,99.08,137.84,0.0,105.55
1978-04-20,93.18,96.26,0.0,99.27
1978-04-21,122.14,131.09,0.0,130.12
1978-04-22,77.83,71.31,46.4,79.89
1978-04-23,72.81,104.46,24.72,75.95
1978-04-24,90.26,131.32,0.0,96.16
1978-04-25,145.36,89.31,66.41,150.53
1978-04-26,111.87,106.12,55.24,115.57
1978-04-27,107.63,70.93,0.0,114.67
1978-04-28,118.65,113.49,0.0,126.4
1978-04-29,78.89,68.92,0.0,84.05
1978-04-30,65.53,46.62,0.0,69.81
1978-05-01,145.88,109.6,71.31,150.75
1978-05-02,115.85,117.98,0.0,123.43
1978-05-03,117.87,109.6,57.05,121.84
1978-05-04,94.86,93.33,0.0,101.06
1978-05-05,108.33,167.7,116.39,107.8
1978-05-06,83.81,77.74,0.0,89.29
1978-05-07,62.01,61.55,0.0,66.07
1978-05-08,111.32,103.25,67.18,114.2
1978-05-09,99.61,174.62,129.85,97.63
1978-05-10,122.17,110.32,0.0,130.16
1978-05-11,93.18,52.5,0.0,99.27
1978-05-12,113.57,131.95,57.24,117.26
1978-05-13,88.98,64.28,0.0,94.8
1978-05-14,57.79,71.01,26.4,59.85
1978-05-15,141.31,225.35,260.68,133.5
1978-05-16,112.4,163.37,0.0,119.75
1978-05-17,123.65,162.8,56.49,128.05
1978-05-18,99.55,79.38,107.12,99.06
1978-05-19,122.22,161.1,209.64,116.5
1978-05-20,120.21,202.86,91.82,122.07
1978-05-21,91.72,83.2,161.35,87.17
1978-05-22,133.48,182.81,0.0,142.2
1978-05-23,134.32,227.05,65.66,138.81
1978-05-24,124.06,141.55,56.68,128.46
1978-05-25,120.42,216.2,43.28,125.46
1978-05-26,140.82,218.68,216.82,135.85
1978-05-27,93.12,252.65,151.75,89.29
1978-05-28,77.84,83.71,0.0,82.93
1978-05-29,139.09,182.59,146.22,138.62
1978-05-30,156.8,250.34,102.2,160.37
1978-05-31,167.0,263.3,119.18,170.13
1978-06-01,101.83,157.92,91.34,102.52
1978-06-02,115.59,128.98,55.95,119.49
1978-06-03,133.6,197.16,279.89,124.03
1978-06-04,75.61,98.32,28.43,78.69
1978-06-05,112.55,198.19,0.0,119.91
1978-06-06,113.25,139.28,0.0,120.66
1978-06-07,129.75,140.18,0.0,138.23
1978-06-08,106.5,175.47,197.9,100.53
1978-06-09,101.7,136.44,118.37,100.61
1978-06-10,62.76,128.92,0.0,66.86
1978-06-11,66.57,51.67,0.0,70.92
1978-06-12,125.47,217.73,66.67,129.31
1978-06-13,109.61,127.23,0.0,116.78
1978-06-14,103.04,153.94,0.0,109.77
1978-06-15,106.41,77.54,0.0,113.37
1978-06-16,77.14,72.44,107.74,75.14
1978-06-17,66.54,138.87,0.0,70.89
1978-06-18,63.08,68.76,82.6,61.8
1978-06-19,91.05,168.43,0.0,97.01
1978-06-20,163.47,222.85,0.0,174.16
1978-06-21,106.78,83.57,54.38,110.21
1978-06-22,78.58,147.6,0.0,83.72
1978-06-23,80.69,83.05,0.0,85.97
1978-06-24,100.85,111.42,290.0,88.48
1978-06-25,71.42,44.35,28.86,74.21
1978-06-26,136.56,109.15,142.04,136.21
1978-06-27,133.64,60.34,0.0,142.38
1978-06-28,102.01,135.38,0.0,108.68
1978-06-29,91.03,51.3,133.5,88.26
1978-06-30,102.02,117.1,0.0,108.69
1978-07-01,108.61,161.58,157.71,105.4
1978-07-02,47.91,64.28,0.0,51.05
1978-07-03,102.3,184.25,68.5,104.51
1978-07-04,149.62,59.16,0.0,159.4
1978-07-05,110.42,109.8,84.67,112.1
1978-07-06,86.94,105.66,0.0,92.62
1978-07-07,87.24,163.86,113.73,85.51
1978-07-08,68.14,95.51,232.0,57.42
1978-07-09,67.72,76.09,28.29,70.29
1978-07-10,114.77,95.51,142.04,112.99
1978-07-11,133.82,129.56,67.44,138.16
1978-07-12,95.7,76.72,57.05,98.22
1978-07-13,78.99,82.42,0.0,84.15
1978-07-14,86.58,90.34,0.0,92.24
1978-07-15,73.01,114.28,0.0,77.79
1978-07-16,66.59,79.59,0.0,70.94
1978-07-17,101.7,159.18,0.0,108.35
1978-07-18,118.19,153.1,132.83,117.24
1978-07-19,74.52,31.34,0.0,79.4
1978-07-20,76.56,74.7,0.0,81.56
1978-07-21,79.36,112.93,0.0,84.55
1978-07-22,90.66,220.75,0.0,96.59
1978-07-23,73.04,87.2,90.78,71.89
1978-07-24,120.47,141.42,0.0,128.35
1978-07-25,125.29,106.97,0.0,133.48
1978-07-26,103.41,146.81,0.0,110.18
1978-07-27,69.02,92.6,48.2,70.38
1978-07-28,88.7,52.72,0.0,94.5
1978-07-29,85.0,109.76,103.88,83.77
1978-07-30,57.45,82.1,0.0,61.21
1978-07-31,104.28,130.58,67.97,106.65
1978-08-01,100.74,151.37,0.0,107.32
1978-08-02,89.86,153.44,57.05,92.01
1978-08-03,95.5,144.94,0.0,101.74
1978-08-04,75.05,117.48,0.0,79.96
1978-08-05,64.62,69.64,0.0,68.84
1978-08-06,56.95,75.57,90.78,54.74
1978-08-07,63.71,65.03,67.7,63.45
1978-08-08,73.6,87.97,0.0,78.41
1978-08-09,99.91,58.64,61.05,102.45
1978-08-10,45.84,0.0,0.0,48.84
1978-08-11,39.04,102.33,0.0,41.6
1978-08-12,48.21,66.59,0.0,51.37
1978-08-13,46.58,44.87,0.0,49.63
