Date,GPR_AI,GPR_AER,GPR_OIL,GPR_NONOIL
1964-10-01,123.57,126.58,,
1964-11-01,141.73,112.42,,
1964-12-01,131.18,124.37,,
1965-01-01,115.87,86.71,,
1965-02-01,174.19,114.06,,
1965-03-01,152.36,97.09,,
1965-04-01,155.92,108.53,,
1965-05-01,182.81,139.76,,
1965-06-01,156.48,125.55,,
1965-07-01,153.71,138.3,,
1965-08-01,162.4,134.62,,
1965-09-01,201.89,201.87,,
1965-10-01,156.77,143.49,,
1965-11-01,158.13,123.32,,
1965-12-01,167.51,157.88,,
1966-01-01,149.85,132.14,,
1966-02-01,162.65,142.66,,
1966-03-01,143.65,109.2,,
1966-04-01,140.5,112.26,,
1966-05-01,137.8,116.93,,
1966-06-01,137.17,106.64,,
1966-07-01,161.14,135.17,,
1966-08-01,137.46,117.01,,
1966-09-01,138.21,103.92,,
1966-10-01,144.02,113.12,,
1966-11-01,127.71,112.49,,
1966-12-01,143.09,120.03,,
1967-01-01,141.37,102.66,,
1967-02-01,142.72,124.11,,
1967-03-01,143.16,143.23,,
1967-04-01,127.06,116.3,,
1967-05-01,186.12,161.36,,
1967-06-01,249.66,241.42,,
1967-07-01,192.02,194.98,,
1967-08-01,175.18,161.26,,
1967-09-01,146.68,126.82,,
1967-10-01,142.08,141.77,,
1967-11-01,156.65,131.31,,
1967-12-01,144.2,146.57,,
1968-01-01,185.51,155.76,,
1968-02-01,206.11,183.5,,
1968-03-01,158.68,148.41,,
1968-04-01,162.17,140.6,,
1968-05-01,137.1,120.34,,
1968-06-01,121.37,102.0,,
1968-07-01,165.85,137.67,,
1968-08-01,192.83,159.81,,
1968-09-01,162.2,149.7,,
1968-10-01,143.49,115.86,,
1968-11-01,149.02,113.52,,
1968-12-01,129.1,102.61,,
1969-01-01,135.21,128.7,,
1969-02-01,141.34,130.13,,
1969-03-01,162.82,167.27,,
1969-04-01,148.92,144.33,,
1969-05-01,128.05,110.47,,
1969-06-01,130.32,111.28,,
1969-07-01,140.74,118.28,,
1969-08-01,149.44,124.84,,
1969-09-01,144.19,112.79,,
1969-10-01,133.87,110.73,,
1969-11-01,129.55,134.03,,
1969-12-01,139.33,112.9,,
1970-01-01,110.3,120.85,,
1970-02-01,122.52,119.04,,
1970-03-01,139.82,115.57,,
1970-04-01,137.39,113.88,,
1970-05-01,179.03,159.85,,
1970-06-01,148.31,121.04,,
1970-07-01,141.0,141.74,,
1970-08-01,140.37,134.96,,
1970-09-01,192.96,224.07,,
1970-10-01,150.0,145.6,,
1970-11-01,118.86,94.07,,
1970-12-01,123.67,89.51,,
1971-01-01,123.09,110.23,,
1971-02-01,136.39,131.41,,
1971-03-01,141.05,113.79,,
1971-04-01,136.4,121.62,,
1971-05-01,123.76,94.47,,
1971-06-01,112.12,97.44,,
1971-07-01,131.83,119.2,,
1971-08-01,125.96,102.73,,
1971-09-01,125.49,102.16,,
1971-10-01,125.86,107.28,,
1971-11-01,127.81,114.95,,
1971-12-01,167.93,143.09,,
1972-01-01,143.61,117.38,,
1972-02-01,130.32,104.08,,
1972-03-01,127.17,86.04,,
1972-04-01,155.44,142.49,,
1972-05-01,180.27,168.47,,
1972-06-01,149.16,130.1,,
1972-07-01,127.16,104.47,,
1972-08-01,127.69,95.82,,
1972-09-01,150.45,137.64,,
1972-10-01,120.51,95.73,,
1972-11-01,115.51,91.33,,
1972-12-01,126.01,84.82,,
1973-01-01,114.1,82.61,,
1973-02-01,100.72,61.57,,
1973-03-01,101.45,80.55,,
1973-04-01,96.51,93.48,,
1973-05-01,86.21,74.89,,
1973-06-01,78.69,69.13,,
1973-07-01,94.11,80.62,,
1973-08-01,99.43,85.94,,
1973-09-01,97.82,82.32,,
1973-10-01,181.21,203.84,,
1973-11-01,120.37,140.95,,
1973-12-01,112.98,107.96,,
1974-01-01,98.96,99.81,,
1974-02-01,95.57,90.87,,
1974-03-01,91.39,99.62,,
1974-04-01,93.32,82.7,,
1974-05-01,90.82,80.64,,
1974-06-01,94.88,87.39,,
1974-07-01,104.23,106.38,,
1974-08-01,103.97,96.15,,
1974-09-01,82.77,67.98,,
1974-10-01,78.06,73.46,,
1974-11-01,92.29,88.66,,
1974-12-01,89.26,93.5,,
1975-01-01,100.52,93.11,,
1975-02-01,98.58,113.43,,
1975-03-01,122.88,113.03,,
1975-04-01,154.04,104.07,,
1975-05-01,107.39,89.36,,
1975-06-01,96.8,92.31,,
1975-07-01,101.38,107.17,,
1975-08-01,104.7,116.9,,
1975-09-01,103.48,85.81,,
1975-10-01,107.24,94.49,,
1975-11-01,101.57,91.06,,
1975-12-01,125.12,102.02,,
1976-01-01,113.47,103.17,,
1976-02-01,85.2,69.22,,
1976-03-01,98.97,89.0,,
1976-04-01,86.44,82.04,,
1976-05-01,80.14,82.37,,
1976-06-01,95.55,86.4,,
1976-07-01,98.02,101.57,,
1976-08-01,101.7,115.82,,
1976-09-01,97.67,89.39,,
1976-10-01,84.12,86.86,,
1976-11-01,82.21,72.21,,
1976-12-01,73.97,75.68,,
1977-01-01,71.52,72.16,,
1977-02-01,85.0,81.93,,
1977-03-01,90.71,79.79,,
1977-04-01,91.78,102.52,,
1977-05-01,84.77,97.84,,
1977-06-01,84.78,86.36,,
1977-07-01,98.31,101.55,,
1977-08-01,91.11,93.86,,
1977-09-01,84.07,85.21,,
1977-10-01,85.38,103.13,,
1977-11-01,89.81,93.42,,
1977-12-01,85.61,74.26,,
1978-01-01,85.83,84.46,,
1978-02-01,100.91,104.17,,
1978-03-01,105.61,129.76,,
1978-04-01,94.91,97.25,,
1978-05-01,113.33,146.53,,
1978-06-01,100.97,124.79,,
1978-07-01,91.81,109.38,,
1978-08-01,76.75,80.36,,
1978-09-01,94.53,90.36,,
1978-10-01,85.56,81.76,,
1978-11-01,100.64,97.02,,
1978-12-01,111.05,96.26,,
1979-01-01,115.52,107.71,,
1979-02-01,140.66,122.18,,
1979-03-01,119.26,115.15,,
1979-04-01,106.04,124.07,,
1979-05-01,94.35,100.33,,
1979-06-01,108.92,123.25,,
1979-07-01,96.51,108.19,,
1979-08-01,101.3,88.84,,
1979-09-01,103.39,99.77,,
1979-10-01,100.89,105.34,,
1979-11-01,147.54,113.09,,
1979-12-01,147.01,123.29,,
1980-01-01,188.77,195.49,,
1980-02-01,135.28,137.25,,
1980-03-01,112.48,115.33,,
1980-04-01,145.48,156.5,,
1980-05-01,121.04,112.57,,
1980-06-01,116.04,114.7,,
1980-07-01,102.3,88.52,,
1980-08-01,109.81,93.66,,
1980-09-01,134.04,138.73,,
1980-10-01,137.24,166.02,,
1980-11-01,107.14,125.17,,
1980-12-01,132.1,132.32,,
1981-01-01,107.46,141.53,,
1981-02-01,108.61,117.68,,
1981-03-01,104.68,107.49,,
1981-04-01,110.28,125.83,,
1981-05-01,115.52,132.94,,
1981-06-01,118.82,146.56,,
1981-07-01,104.81,102.1,,
1981-08-01,113.29,115.15,,
1981-09-01,114.4,113.79,,
1981-10-01,114.87,103.77,,
1981-11-01,108.24,136.76,,
1981-12-01,142.09,156.13,,
1982-01-01,110.47,136.29,,
1982-02-01,110.46,129.9,,
1982-03-01,117.66,154.63,,
1982-04-01,156.56,216.46,,
1982-05-01,153.07,194.8,,
1982-06-01,179.45,207.15,,
1982-07-01,138.43,161.18,,
1982-08-01,146.66,127.68,,
1982-09-01,123.0,114.03,,
1982-10-01,111.43,127.05,,
1982-11-01,103.74,128.58,,
1982-12-01,105.11,123.51,,
1983-01-01,88.89,111.49,,
1983-02-01,97.19,109.91,,
1983-03-01,94.13,103.49,,
1983-04-01,113.05,137.44,,
1983-05-01,99.26,123.93,,
1983-06-01,100.14,123.83,,
1983-07-01,108.67,113.44,,
1983-08-01,101.8,104.56,,
1983-09-01,137.83,154.58,,
1983-10-01,131.94,151.71,,
1983-11-01,129.9,168.05,,
1983-12-01,112.76,142.87,,
1984-01-01,96.8,120.96,,
1984-02-01,100.07,107.32,,
1984-03-01,91.28,103.08,,
1984-04-01,100.35,108.92,,
1984-05-01,94.08,114.57,,
1984-06-01,86.66,115.68,,
1984-07-01,69.93,85.01,,
1984-08-01,90.49,85.49,,
1984-09-01,102.97,110.06,,
1984-10-01,101.92,111.61,,
1984-11-01,112.49,113.26,,
1984-12-01,101.68,117.78,,
1985-01-01,97.78,95.89,,
1985-02-01,98.26,112.96,,
1985-03-01,112.17,127.19,,
1985-04-01,102.68,94.68,,
1985-05-01,109.76,105.63,,
1985-06-01,145.08,166.45,,
1985-07-01,120.03,142.1,,
1985-08-01,112.95,90.82,,
1985-09-01,118.92,111.59,,
1985-10-01,134.72,133.78,,
1985-11-01,123.56,117.54,,
1985-12-01,124.31,117.24,,
1986-01-01,117.77,143.47,,
1986-02-01,119.61,107.09,,
1986-03-01,119.87,109.22,,
1986-04-01,160.5,192.18,,
1986-05-01,124.66,126.86,,
1986-06-01,126.33,106.57,,
1986-07-01,121.84,97.98,,
1986-08-01,110.98,112.77,,
1986-09-01,128.31,125.32,,
1986-10-01,110.25,115.78,,
1986-11-01,114.84,129.14,,
1986-12-01,114.98,110.89,,
1987-01-01,111.39,107.72,,
1987-02-01,104.77,103.52,,
1987-03-01,95.62,96.68,,
1987-04-01,102.13,126.8,,
1987-05-01,101.83,99.63,,
1987-06-01,107.32,105.41,,
1987-07-01,108.53,111.4,,
1987-08-01,114.95,114.72,,
1987-09-01,105.72,131.98,,
1987-10-01,107.61,116.53,,
1987-11-01,100.44,111.22,,
1987-12-01,116.81,130.74,,
1988-01-01,105.0,94.38,,
1988-02-01,97.55,86.4,,
1988-03-01,115.39,115.48,,
1988-04-01,116.31,121.99,,
1988-05-01,98.36,113.22,,
1988-06-01,80.44,80.58,,
1988-07-01,96.2,90.89,,
1988-08-01,95.76,88.19,,
1988-09-01,84.26,81.6,,
1988-10-01,69.4,71.85,,
1988-11-01,73.04,76.16,,
1988-12-01,89.26,99.75,,
1989-01-01,84.99,91.0,,
1989-02-01,83.12,96.57,,
1989-03-01,82.99,87.45,,
1989-04-01,83.82,95.47,,
1989-05-01,95.87,109.19,,
1989-06-01,98.69,103.61,,
1989-07-01,71.44,80.38,,
1989-08-01,91.44,106.69,,
1989-09-01,82.62,81.91,,
1989-10-01,70.46,75.88,,
1989-11-01,79.55,108.71,,
1989-12-01,109.23,125.78,,
1990-01-01,105.44,85.66,,
1990-02-01,96.62,84.77,,
1990-03-01,93.28,76.29,,
1990-04-01,97.01,87.69,,
1990-05-01,98.76,92.47,,
1990-06-01,89.86,83.27,,
1990-07-01,86.86,89.26,,
1990-08-01,204.1,230.7,,
1990-09-01,150.69,174.36,,
1990-10-01,111.25,138.97,,
1990-11-01,124.26,159.06,,
1990-12-01,137.67,157.88,,
1991-01-01,259.57,302.52,,
1991-02-01,207.53,283.11,,
1991-03-01,116.74,145.34,,
1991-04-01,94.08,102.64,,
1991-05-01,88.52,93.24,,
1991-06-01,78.55,85.42,,
1991-07-01,93.95,106.81,,
1991-08-01,110.44,105.98,,
1991-09-01,103.19,109.88,,
1991-10-01,88.74,101.84,,
1991-11-01,93.67,90.22,,
1991-12-01,98.14,110.9,,
1992-01-01,98.34,103.73,,
1992-02-01,87.25,90.91,,
1992-03-01,83.72,83.66,,
1992-04-01,81.9,102.04,,
1992-05-01,88.84,89.55,,
1992-06-01,93.72,105.5,,
1992-07-01,95.97,86.78,,
1992-08-01,102.93,89.71,,
1992-09-01,87.87,85.51,,
1992-10-01,79.55,75.14,,
1992-11-01,99.22,111.49,,
1992-12-01,131.65,90.33,,
1993-01-01,110.43,133.41,,
1993-02-01,93.84,96.64,,
1993-03-01,116.68,99.47,,
1993-04-01,101.58,116.09,,
1993-05-01,103.53,108.19,,
1993-06-01,99.56,108.13,,
1993-07-01,110.0,129.25,,
1993-08-01,103.52,89.1,,
1993-09-01,101.28,94.86,,
1993-10-01,107.65,112.15,,
1993-11-01,86.08,88.6,,
1993-12-01,90.48,84.93,,
1994-01-01,91.45,86.65,,
1994-02-01,107.13,136.34,,
1994-03-01,106.68,103.92,,
1994-04-01,113.75,106.31,,
1994-05-01,101.08,120.7,,
1994-06-01,92.59,128.86,,
1994-07-01,109.62,116.78,,
1994-08-01,102.6,94.5,,
1994-09-01,102.69,95.62,,
1994-10-01,89.16,100.19,,
1994-11-01,78.38,92.68,,
1994-12-01,101.61,110.55,,
1995-01-01,86.91,77.96,,
1995-02-01,86.42,78.29,,
1995-03-01,79.63,78.65,,
1995-04-01,100.37,108.92,,
1995-05-01,87.93,84.96,,
1995-06-01,93.55,103.1,,
1995-07-01,88.17,100.98,,
1995-08-01,95.02,105.15,,
1995-09-01,79.09,66.7,,
1995-10-01,60.97,56.54,,
1995-11-01,80.19,63.47,,
1995-12-01,81.64,65.69,,
1996-01-01,72.13,71.75,,
1996-02-01,80.54,72.22,,
1996-03-01,82.53,71.46,,
1996-04-01,93.98,69.96,,
1996-05-01,74.66,58.98,,
1996-06-01,79.42,62.08,,
1996-07-01,95.28,70.88,,
1996-08-01,80.41,72.44,,
1996-09-01,91.72,81.75,,
1996-10-01,68.06,47.6,,
1996-11-01,76.27,56.27,,
1996-12-01,86.75,69.27,,
1997-01-01,77.43,51.51,,
1997-02-01,75.25,49.74,,
1997-03-01,90.82,60.96,,
1997-04-01,83.08,61.38,,
1997-05-01,76.53,55.66,,
1997-06-01,69.02,38.23,,
1997-07-01,74.38,39.7,,
1997-08-01,71.46,44.8,,
1997-09-01,60.29,40.32,,
1997-10-01,61.78,46.45,,
1997-11-01,72.42,62.26,,
1997-12-01,70.33,42.01,,
1998-01-01,75.52,43.51,,
1998-02-01,95.13,65.43,,
1998-03-01,67.63,56.04,,
1998-04-01,64.91,40.69,,
1998-05-01,90.54,75.19,,
1998-06-01,91.11,70.92,,
1998-07-01,73.24,56.41,,
1998-08-01,120.18,89.15,,
1998-09-01,75.95,65.54,,
1998-10-01,78.44,47.18,,
1998-11-01,81.35,65.83,,
1998-12-01,93.24,66.85,,
1999-01-01,76.8,56.67,,
1999-02-01,78.43,47.82,,
1999-03-01,112.96,90.98,,
1999-04-01,162.66,106.21,,
1999-05-01,124.43,93.41,,
1999-06-01,111.86,86.26,,
1999-07-01,90.36,56.54,,
1999-08-01,79.68,57.93,,
1999-09-01,83.14,68.34,,
1999-10-01,72.53,65.25,,
1999-11-01,71.17,56.13,,
1999-12-01,90.5,88.79,,
2000-01-01,71.79,63.75,,
2000-02-01,79.49,66.01,,
2000-03-01,64.15,48.0,,
2000-04-01,65.3,46.31,,
2000-05-01,76.38,69.73,,
2000-06-01,71.29,56.42,,
2000-07-01,61.16,42.59,,
2000-08-01,54.74,40.24,,
2000-09-01,56.8,51.05,,
2000-10-01,85.32,66.97,,
2000-11-01,50.65,41.16,,
2000-12-01,55.69,42.47,,
2001-01-01,53.15,44.4,,
2001-02-01,61.07,39.35,,
2001-03-01,61.54,46.18,,
2001-04-01,74.66,43.38,,
2001-05-01,70.8,55.46,,
2001-06-01,76.1,62.56,,
2001-07-01,77.52,56.45,,
2001-08-01,70.26,53.12,,
2001-09-01,262.59,331.45,,
2001-10-01,243.16,336.94,,
2001-11-01,187.45,231.73,,
2001-12-01,156.47,187.58,,
2002-01-01,112.13,142.61,,
2002-02-01,110.92,116.77,,
2002-03-01,122.56,129.7,,
2002-04-01,134.07,122.62,,
2002-05-01,117.75,131.69,,
2002-06-01,116.33,118.76,,
2002-07-01,97.58,102.05,,
2002-08-01,106.32,96.24,,
2002-09-01,135.03,125.87,,
2002-10-01,142.94,135.15,,
2002-11-01,121.9,133.67,,
2002-12-01,126.92,130.1,,
2003-01-01,138.18,154.83,,
2003-02-01,166.03,163.35,,
2003-03-01,245.09,277.55,,
2003-04-01,199.99,239.28,,
2003-05-01,111.87,148.67,,
2003-06-01,108.87,141.21,,
2003-07-01,109.48,138.11,,
2003-08-01,105.33,128.48,,
2003-09-01,102.33,118.04,,
2003-10-01,89.2,106.37,,
2003-11-01,101.71,111.86,,
2003-12-01,109.31,127.92,,
2004-01-01,85.5,105.97,,
2004-02-01,92.3,119.24,,
2004-03-01,103.7,119.96,,
2004-04-01,116.01,133.49,,
2004-05-01,120.21,121.78,,
2004-06-01,110.56,135.92,,
2004-07-01,97.74,133.2,,
2004-08-01,110.78,139.84,,
2004-09-01,107.09,146.85,,
2004-10-01,91.02,115.26,,
2004-11-01,101.95,127.0,,
2004-12-01,90.35,94.75,,
2005-01-01,82.01,93.85,,
2005-02-01,77.8,132.86,,
2005-03-01,75.08,106.62,,
2005-04-01,62.75,104.14,,
2005-05-01,78.13,116.24,,
2005-06-01,72.47,101.24,,
2005-07-01,99.25,165.81,,
2005-08-01,87.08,120.0,,
2005-09-01,59.23,120.34,,
2005-10-01,64.8,107.11,,
2005-11-01,71.81,95.06,,
2005-12-01,81.18,115.23,,
2006-01-01,73.17,112.34,,
2006-02-01,81.69,101.14,,
2006-03-01,75.78,121.57,,
2006-04-01,76.69,99.4,,
2006-05-01,79.25,111.25,,
2006-06-01,85.79,121.73,,
2006-07-01,118.35,151.22,,
2006-08-01,122.28,153.18,,
2006-09-01,97.05,142.36,,
2006-10-01,90.43,129.98,,
2006-11-01,90.63,107.42,,
2006-12-01,99.78,112.14,,
2007-01-01,93.93,121.9,,
2007-02-01,88.82,123.55,,
2007-03-01,78.28,101.97,,
2007-04-01,85.3,100.85,,
2007-05-01,98.17,120.77,,
2007-06-01,91.0,126.9,,
2007-07-01,95.08,118.04,,
2007-08-01,73.13,90.03,,
2007-09-01,83.58,121.99,,
2007-10-01,77.13,122.87,,
2007-11-01,77.63,103.91,,
2007-12-01,80.53,102.74,,
2008-01-01,81.59,97.08,,
2008-02-01,87.03,105.3,,
2008-03-01,84.04,92.75,,
2008-04-01,80.14,89.59,,
2008-05-01,75.71,81.87,,
2008-06-01,80.42,89.94,,
2008-07-01,88.09,92.78,,
2008-08-01,98.92,88.09,,
2008-09-01,80.21,92.65,,
2008-10-01,64.95,68.91,,
2008-11-01,76.68,78.96,,
2008-12-01,92.53,100.61,,
2009-01-01,85.32,79.25,,
2009-02-01,77.27,81.82,,
2009-03-01,80.42,69.96,,
2009-04-01,81.18,81.96,,
2009-05-01,84.84,89.61,,
2009-06-01,96.27,76.26,,
2009-07-01,88.88,74.84,,
2009-08-01,86.3,67.11,,
2009-09-01,91.3,83.29,,
2009-10-01,88.44,88.46,,
2009-11-01,86.8,73.2,,
2009-12-01,100.79,93.71,,
2010-01-01,104.68,98.33,,
2010-02-01,95.17,91.63,,
2010-03-01,93.46,74.67,,
2010-04-01,91.49,91.6,,
2010-05-01,109.31,111.21,,
2010-06-01,106.34,122.46,,
2010-07-01,97.73,82.25,,
2010-08-01,96.3,92.56,,
2010-09-01,91.95,80.5,,
2010-10-01,85.75,71.03,,
2010-11-01,105.44,105.2,,
2010-12-01,102.88,101.55,,
2011-01-01,104.25,87.25,,
2011-02-01,132.47,89.49,,
2011-03-01,143.18,124.51,,
2011-04-01,123.0,94.69,,
2011-05-01,125.6,116.35,,
2011-06-01,117.71,99.01,,
2011-07-01,100.63,86.27,,
2011-08-01,101.45,92.12,,
2011-09-01,111.15,95.41,,
2011-10-01,99.51,87.3,,
2011-11-01,100.94,89.33,,
2011-12-01,107.82,95.35,,
2012-01-01,96.3,85.2,,
2012-02-01,105.68,100.53,,
2012-03-01,104.79,94.73,,
2012-04-01,91.57,97.81,,
2012-05-01,104.46,84.68,,
2012-06-01,91.42,76.69,,
2012-07-01,90.63,86.01,,
2012-08-01,87.34,85.97,,
2012-09-01,101.94,74.39,,
2012-10-01,92.63,88.47,,
2012-11-01,79.74,80.35,,
2012-12-01,84.33,80.47,,
2013-01-01,89.21,88.29,,
2013-02-01,86.96,91.98,,
2013-03-01,83.03,67.79,,
2013-04-01,109.99,92.51,,
2013-05-01,93.34,92.31,,
2013-06-01,88.76,87.57,,
2013-07-01,81.37,73.78,,
2013-08-01,106.65,92.57,,
2013-09-01,118.48,103.6,,
2013-10-01,88.12,84.08,,
2013-11-01,89.34,90.0,,
2013-12-01,92.9,86.93,,
2014-01-01,99.21,86.61,,
2014-02-01,98.96,79.35,,
2014-03-01,127.36,117.85,,
2014-04-01,100.67,97.37,,
2014-05-01,105.86,90.29,,
2014-06-01,124.05,101.66,,
2014-07-01,143.14,124.84,,
2014-08-01,131.36,118.29,,
2014-09-01,138.7,127.2,,
2014-10-01,105.47,85.65,,
2014-11-01,94.14,84.13,,
2014-12-01,115.05,83.34,,
2015-01-01,127.56,115.04,,
2015-02-01,117.94,117.55,,
2015-03-01,112.11,110.33,,
2015-04-01,111.91,115.33,,
2015-05-01,103.42,85.84,,
2015-06-01,105.4,91.05,,
2015-07-01,119.21,114.5,,
2015-08-01,104.05,95.03,,
2015-09-01,114.93,115.62,,
2015-10-01,103.79,105.93,,
2015-11-01,154.83,146.88,,
2015-12-01,139.17,159.86,,
2016-01-01,117.86,116.2,,
2016-02-01,96.14,94.25,,
2016-03-01,109.98,115.15,,
2016-04-01,88.85,100.52,,
2016-05-01,82.07,92.86,,
2016-06-01,102.62,84.58,,
2016-07-01,119.38,108.06,,
2016-08-01,94.89,94.69,,
2016-09-01,106.37,112.4,,
2016-10-01,90.12,92.99,,
2016-11-01,91.33,91.22,,
2016-12-01,133.27,101.78,,
2017-01-01,114.25,107.21,,
2017-02-01,126.44,125.88,,
2017-03-01,109.7,98.87,,
2017-04-01,133.37,116.58,,
2017-05-01,121.85,98.39,,
2017-06-01,120.42,135.6,,
2017-07-01,110.93,107.93,,
2017-08-01,127.5,142.45,,
2017-09-01,98.62,117.71,,
2017-10-01,107.23,95.2,,
2017-11-01,98.14,76.01,,
2017-12-01,96.78,81.61,,
2018-01-01,98.07,87.62,,
2018-02-01,91.56,74.97,,
2018-03-01,121.87,96.12,,
2018-04-01,115.59,94.01,,
2018-05-01,117.29,103.17,,
2018-06-01,107.09,97.13,,
2018-07-01,120.03,87.54,,
2018-08-01,97.8,93.64,,
2018-09-01,82.77,64.15,,
2018-10-01,114.17,74.35,,
2018-11-01,94.73,64.78,,
2018-12-01,105.94,76.18,,
2019-01-01,107.0,83.53,,
2019-02-01,98.23,94.83,,
2019-03-01,99.74,81.71,,
2019-04-01,96.67,73.39,,
2019-05-01,108.75,94.34,,
2019-06-01,113.23,93.91,,
2019-07-01,101.63,87.84,,
2019-08-01,139.81,121.52,,
2019-09-01,105.07,86.3,,
2019-10-01,124.81,90.59,,
2019-11-01,98.24,80.63,,
2019-12-01,96.49,64.8,,
2020-01-01,146.39,127.37,,
2020-02-01,87.73,79.9,,
2020-03-01,61.93,101.26,,
2020-04-01,42.36,83.85,,
2020-05-01,63.57,89.14,,
2020-06-01,63.83,66.68,,
2020-07-01,73.02,66.61,,
2020-08-01,79.64,60.37,,
2020-09-01,78.64,70.23,,
2020-10-01,68.29,68.61,,
2020-11-01,65.07,62.54,,
2020-12-01,72.59,70.67,,
2021-01-01,80.75,78.22,,
2021-02-01,74.85,67.36,,
2021-03-01,79.37,69.35,,
2021-04-01,78.84,78.42,,
2021-05-01,91.65,94.32,,
2021-06-01,75.52,75.15,,
2021-07-01,81.83,60.73,,
2021-08-01,131.44,76.01,,
2021-09-01,96.74,81.23,,
2021-10-01,78.64,66.86,,
2021-11-01,80.22,65.86,,
2021-12-01,82.46,87.32,,
2022-01-01,99.78,113.37,,
2022-02-01,187.43,158.66,,
2022-03-01,318.93,218.38,,
2022-04-01,211.9,164.0,,
2022-05-01,153.44,127.43,,
2022-06-01,142.16,122.37,,
2022-07-01,144.37,122.4,,
2022-08-01,162.19,148.07,,
2022-09-01,141.02,142.1,,
2022-10-01,153.47,154.69,,
2022-11-01,137.04,120.0,,
2022-12-01,144.59,119.95,,
2023-01-01,119.94,102.66,,
2023-02-01,157.36,122.7,,
2023-03-01,132.63,120.66,,
2023-04-01,134.28,112.46,,
2023-05-01,119.75,109.13,,
2023-06-01,123.59,122.81,,
2023-07-01,124.44,119.48,,
2023-08-01,112.79,96.07,,
2023-09-01,117.35,88.54,,
2023-10-01,242.19,184.25,,
2023-11-01,193.7,179.63,,
2023-12-01,173.86,163.99,,
2024-01-01,161.94,169.48,,
2024-02-01,174.52,155.1,,
2024-03-01,142.41,139.35,,
2024-04-01,172.93,158.51,,
2024-05-01,174.4,151.02,,
2024-06-01,128.28,123.71,,
2024-07-01,138.87,99.2,,
2024-08-01,163.36,153.68,,
2024-09-01,163.06,135.44,,
2024-10-01,163.78,128.45,,
2024-11-01,141.74,141.1,,
2024-12-01,170.84,167.07,,
2025-01-01,168.78,133.97,,
2025-02-01,181.79,124.49,,
2025-03-01,187.92,163.34,,
2025-04-01,179.63,158.22,,
2025-05-01,172.98,184.58,,
2025-06-01,212.69,205.37,,
2025-07-01,151.5,139.66,,
2025-08-01,154.08,151.32,,
2025-09-01,164.41,145.21,,
2025-10-01,174.93,173.66,,
2025-11-01,132.3,112.8,,
2025-12-01,163.92,152.8,,
