Date,GPR_AI,USA|Iraq,USA|Vietnam,Israel|Palestine,USA|Russia,Russia|USA,Russia|Ukraine,USA|Afghanistan,USA|Iran,Serbia|Bosnia,Israel|Lebanon,Palestine|Israel,Vietnam|USA,USA|North Korea,USA|China,Iraq|USA,Iran|USA,USA|Cuba,China|USA,USA|Syria,North Korea|USA,USA|Pakistan,USA|Israel,USA|Nicaragua,USA|Bosnia,India|Pakistan,Egypt|Israel,UK|Ireland,Iraq|Iran,North Korea|South Korea,Israel|Egypt,Iraq|Kuwait,USA|Serbia,Israel|USA,Pakistan|India,USA|Libya,Israel|Syria,Vietnam|Cambodia,Syria|Lebanon,USA|Haiti,Russia|Afghanistan,USA|Somalia,Iran|Iraq,Israel|Iran,Syria|Israel,China|Taiwan,France|Algeria,USA|Cambodia,Cuba|USA,Ireland|UK,UK|Iraq,Serbia|USA,USA|El Salvador,Israel|Jordan,Syria|USA,Serbia|Croatia,USA|Palestine,USA|Laos,USA|Lebanon,Croatia|Bosnia,Croatia|Serbia,Russia|Czechia,Vietnam|Laos,China|India,Lebanon|USA,Russia|Poland,Turkey|Cyprus,Lebanon|Israel,Bosnia|USA,Afghanistan|USA,Russia|Germany,China|Vietnam,USA|Venezuela,USA|Germany,USA|Saudi Arabia,Russia|Georgia,Ukraine|Russia,Libya|USA,USA|Ukraine,Saudi Arabia|USA,USA|Sudan,Palestine|Lebanon,China|Russia,USA|Yemen,Iran|Israel,Russia|UK,Pakistan|USA,Russia|Syria,Palestine|USA,Russia|China,UK|Argentina,Argentina|UK,USA|Panama,Saudi Arabia|Yemen,USA|UK,Russia|Lithuania,Turkey|Greece,USA|Egypt,Iraq|Israel,Bosnia|Serbia,Turkey|Iraq,Algeria|France,South Africa|Angola,Pakistan|Afghanistan,Ethiopia|Somalia,Rwanda|DRC,Jordan|Israel,USA|Turkey,Egypt|USA,UK|USA,UK|Zimbabwe,USA|India,USA|Dominican Republic,Germany|USA,USA|Japan,UK|Russia,Israel|Iraq,Indonesia|Malaysia,Sudan|USA,Russia|Israel,France|USA
1968-10-01,143.49,0.0,42.3121,0.2227,3.6374,6.9778,0.0,0.0,0.0,0.0,0.0,1.4104,6.3839,0.6681,1.8558,0.0,0.0,0.8908,0.2227,0.0,0.6681,0.0,0.8908,0.0,0.0,0.0,3.192,0.2227,0.0,0.2227,3.192,0.0,0.0,0.0,0.2227,0.0,0.0,0.6681,0.0,0.0,0.0,0.0,0.0,0.0,0.2969,0.0,0.0,0.4454,0.0,0.0,0.0,0.4454,0.0,1.5589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3438,0.4454,0.0,0.0,0.2227,0.0,0.0,0.0,0.0,1.1135,0.2227,0.0,0.4454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2227,0.0,0.0,0.4454,0.0,0.0,0.0,0.7423,0.0,0.0,0.6681,0.0,0.2227,0.0,0.0,0.2227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1135,0.0,0.2227,0.0,0.8908,0.0,0.0,0.0,0.4454,0.0,0.0,0.0,0.0,0.965,0.0
1968-11-01,149.02,0.0,37.215,0.7203,3.8415,3.6815,0.0,0.0,0.0,0.0,0.0,1.0404,10.6443,0.4802,0.9604,0.0,0.0,0.4802,0.2401,0.0,0.2401,0.2401,0.4802,0.0,0.0,0.0,3.0412,0.0,0.0,5.4422,4.2417,0.0,0.0,0.2401,0.2401,0.0,0.0,0.9604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2805,0.7203,0.0,0.0,0.0,0.0,3.3614,0.0,0.0,0.0,0.4802,0.0,0.0,0.0,17.7672,0.7203,0.0,0.0,0.0,0.0,0.3201,0.0,0.0,1.2005,0.2401,0.0,0.2401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2401,0.0,0.0,0.0,0.5602,0.0,0.2401,0.2401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9604,0.0,0.0,0.0,0.0,0.0,0.0,0.2401,0.2401,0.0,0.0,0.0,0.0,0.2401,0.2401
1968-12-01,129.1,0.0,27.7986,1.4717,5.1509,2.2075,0.0,0.0,0.0,0.0,8.4213,2.5346,10.4654,1.2264,0.0,0.0,0.0,0.4906,1.7987,0.0,4.6604,0.2453,1.9623,0.0,0.0,0.0,1.717,0.7358,0.0,2.2893,1.4717,0.0,0.0,0.2453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2453,0.0,0.0,0.0,0.2453,0.0,0.0,0.0,0.0,9.2389,0.0,0.0,0.0,0.7358,0.0,0.0,0.0,3.0251,2.2893,0.0,0.0,0.0,0.0,0.5723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2453,0.2453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2453,0.0,0.0,0.0,0.0,0.4906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9623,0.2453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6352,0.0,0.0,0.2453,0.0
1969-01-01,135.21,0.2556,28.3711,0.5112,4.0895,4.8563,0.0,0.0,0.0,0.0,12.2686,0.5112,11.7574,0.2556,0.2556,0.5112,0.0,0.5112,1.5336,0.0,1.0224,0.0,1.8744,0.0,0.0,0.0,2.3004,0.2556,0.0,0.2556,1.5336,0.0,0.0,0.7668,0.2556,0.0,0.2556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.556,0.0,0.0,0.0,0.0,4.0895,0.0,0.0,0.0,0.852,0.0,0.0,0.0,4.3451,1.278,0.2556,0.0,0.2556,0.0,1.5336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7668,0.0,0.0,0.0,0.2556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5112,0.0,0.0,0.0,3.3227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7668,0.0,0.0,0.5112,0.2556,0.0,0.0,0.0,0.7668,0.0,1.8744,0.0,0.0,3.5783,0.5112
1969-02-01,141.34,0.0,21.6337,1.0817,3.876,0.8113,0.0,0.0,0.0,0.0,0.8113,3.876,17.2168,1.0817,1.6225,0.2704,0.0,0.0,2.1634,0.2704,0.8113,0.0,2.7943,0.0,0.0,0.0,2.5239,0.0,0.0,0.0,2.1634,0.0,0.0,0.8113,0.0,0.0,4.3267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2704,0.8113,0.0,0.0,0.0,0.0,5.2281,0.0,0.0,0.0,0.5408,0.0,0.0,0.0,2.4338,0.5408,0.0,0.0,0.0,0.0,0.5408,0.0,0.0,3.7859,0.2704,0.0,1.0817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2704,0.0,0.0,0.2704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6141,1.0817,0.0,0.5408,0.0,0.0,0.0,1.0817,0.0,0.631,0.5408,0.0,0.0,0.2704,0.0
1969-03-01,162.82,0.0,23.8318,0.7277,6.0641,7.0343,0.0,0.0,0.0,0.0,0.0,1.516,20.7997,1.6373,1.2735,0.0,0.1819,0.3638,0.0,0.0,1.6979,0.0,1.8192,0.0,0.0,0.0,6.9737,0.0,0.0,0.3638,5.4577,0.0,0.0,0.3638,0.3638,0.0,0.1819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7277,0.1819,0.0,0.1819,0.0,0.0,0.0,0.0,0.0,7.8833,0.0,0.0,0.0,0.9096,0.0,0.0,0.0,1.4554,1.4554,0.5458,0.1819,0.1819,0.0,0.2426,0.0,0.0,2.7895,0.3638,0.1819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9176,0.0,0.0,0.9096,0.0,0.0,0.0,6.0641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2735,0.0,0.7277,0.0,0.0,0.0,0.1819,0.7277,0.0,0.0,0.1819,0.0,0.0,0.5458,0.0
1969-04-01,148.92,0.0,15.6131,0.7939,4.9618,7.4096,0.0,0.0,0.0,0.0,1.3893,1.1908,12.5037,6.6157,0.5293,0.1985,0.0,0.1985,0.7277,0.0,12.636,0.0,1.3893,0.0,0.0,0.0,9.7251,1.3893,0.1985,2.4478,6.4173,0.0,0.0,0.1985,0.1985,0.0,0.2646,0.0,0.0,0.0,0.0,0.0,0.5954,0.0,0.5954,0.0,0.0,0.3969,0.1985,0.3969,0.0,0.0,0.0,6.2188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3205,0.5954,0.5954,0.1985,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1908,1.0585,0.0,0.0,0.1985,0.0,0.0,0.0,1.3231,0.0,0.0,0.0,0.1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4402,0.0,0.0,0.1985,0.1985,0.0,0.0,0.0,0.3969,0.0,0.0,0.0,0.0,0.7939,0.0
1969-05-01,128.05,0.0,33.8597,0.2152,4.8064,3.4434,0.0,0.0,0.2152,0.0,1.9369,0.8608,11.5496,0.8608,0.0,0.2152,0.0,0.8608,0.2152,0.0,1.5065,0.0,0.2152,0.0,0.0,0.4304,3.5151,0.0,0.8608,0.4304,6.6715,0.0,0.0,0.2152,0.0,0.0,1.0761,0.2152,1.5065,0.0,0.0,0.0,0.2152,0.0,1.0761,0.0,0.0,0.4304,0.0,0.0,0.0,0.0,0.0,4.0173,0.0,0.0,0.0,0.6456,0.0,0.0,0.0,1.2913,2.1521,0.0,0.0,0.0,0.2152,0.2152,0.0,0.0,0.0,0.2152,0.0,0.2869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2913,1.7217,0.0,0.0,0.0,0.0,0.0,0.2152,2.726,0.0,0.0,0.0,0.0,0.2152,0.0,0.0,0.2152,0.4304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.363,0.0,0.2152,0.0,0.2152,0.0,0.0,0.0,0.2152,0.0,0.0,0.2152,0.0,0.0,0.0
1969-06-01,130.32,0.0,26.3413,0.9786,7.095,2.365,0.0,0.0,0.0,0.0,0.2447,0.4893,17.4521,0.2447,0.0,0.0,0.0,0.2447,0.0,0.0,0.9786,0.0,0.2447,0.0,0.0,0.0,5.1378,0.0,0.0,1.2233,4.6485,0.0,0.0,0.0,0.0,0.0,0.2447,0.2447,0.0,0.0,0.0,0.0,0.2447,0.0,0.2447,0.2447,0.0,0.0,0.734,0.0,0.0,0.0,0.0,6.6873,0.0,0.0,0.0,0.4893,0.0,0.0,0.0,1.7126,2.6912,0.4893,0.0,0.0,0.0,0.734,0.0,0.0,0.0,0.0,0.4893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9359,0.0,0.0,0.0,0.0,0.0,0.0,6.1164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.734,0.0,0.0,0.0,0.2447,0.0,0.0,0.0,0.4893,0.0,0.0,0.0,0.0,0.9786,0.2447
1969-07-01,140.74,0.0,23.4953,0.2319,4.9464,3.2461,0.0,0.0,0.0,0.0,0.2319,0.6956,9.5063,0.0,0.6956,0.0,0.0,0.2319,0.2319,0.0,1.3912,0.2319,0.0,0.0,0.0,0.0,11.8249,0.2319,0.0,0.0,11.6704,0.0,0.0,0.2319,0.2319,0.0,2.2413,0.4637,0.0,0.2319,0.0,0.0,0.0,0.0,0.4637,0.0,0.0,0.0,0.2319,0.0,0.0,0.0,0.0,1.9322,0.0,0.0,0.0,0.4637,0.0,0.0,0.0,1.0047,4.0189,0.2319,0.0,0.0,0.0,0.0,0.0,0.0,0.2319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6278,0.0,0.0,0.2319,0.0,0.0,0.0,3.0142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2319,0.2319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4637,0.0,0.0,0.0,0.0,0.0,0.2319,0.2319,1.8549,0.0,0.0,0.0,0.0,0.4637,0.0
1969-08-01,149.44,0.421,23.5035,0.421,3.8588,2.5959,0.0,0.0,0.0,0.0,3.5781,2.5959,13.4706,1.6838,1.1226,0.2105,0.0,0.421,0.421,0.2105,1.754,0.2105,0.0,0.0,0.0,0.2105,4.9813,6.9458,0.0,2.2451,4.3499,0.0,0.0,0.0,0.2105,0.0,0.6314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3499,0.0,0.0,0.0,0.2105,2.7362,0.0,0.0,0.0,7.2966,0.421,0.0,0.0,1.2629,0.0,0.0,0.0,6.8756,1.6838,0.2105,0.0,0.0,0.0,0.421,0.0,0.0,0.2105,0.0,0.0,1.0524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7709,0.0,0.0,0.0,0.0,0.2105,0.0,7.2264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8943,0.0,0.0,0.0,0.0,0.0,0.0,0.2105,0.0,0.2105,0.6314,0.0,0.0,0.0,0.0
1969-09-01,144.19,0.0,27.2163,0.2115,0.8461,2.7498,0.0,0.0,0.0,0.0,2.3268,1.9742,7.9675,0.0,0.4936,0.0,0.0,0.2115,1.2692,0.0,0.2115,0.0,1.2692,0.0,0.0,0.0,5.2881,3.5959,0.4231,0.6346,16.076,0.0,0.0,0.4231,0.0,0.2115,0.8461,0.2115,0.0,0.0,0.0,0.0,0.0,0.0,2.6088,0.0,0.0,0.2115,1.0576,0.0,0.0,0.0,0.0,2.6088,0.2115,0.0,0.0,3.9485,0.0,0.0,0.0,0.2115,1.6922,0.0,0.0,0.6346,0.0,0.4231,0.0,0.0,0.6346,0.4231,0.0,0.0,0.0,0.0,0.0,1.0576,0.0,0.2115,0.0,0.4231,3.5959,0.0,0.0,0.0,0.0,0.0,0.0,4.3715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6346,0.7051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4231,0.0,0.0,0.0,0.0,0.4231,0.0
1969-10-01,133.87,0.0,20.3734,0.5093,3.5653,4.9236,0.0,0.0,0.0,0.0,3.1409,0.8489,6.112,0.5093,1.8676,0.0,0.0,0.5093,3.3107,0.0,2.0373,0.0,0.764,0.0,0.0,0.2547,6.6213,2.5467,0.0,0.764,7.3005,0.0,0.0,0.2547,0.0,0.0,0.0,0.2547,6.5365,0.0,0.0,0.0,0.0,0.0,1.1036,0.0,0.0,0.0,1.0187,0.0,0.0,0.0,0.0,4.2445,0.2547,0.0,0.0,4.8387,0.2547,0.0,0.0,0.0,3.5653,0.0,0.2547,0.2547,0.0,0.5093,0.0,0.0,0.0,0.5093,0.0,0.0,0.0,0.0,0.0,0.3396,0.0,0.0,0.0,6.4516,1.7827,0.0,0.0,0.0,0.0,0.0,0.0,2.8862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5093,0.2547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8489,0.0,0.2547,0.0,0.0,0.0,0.0,0.0,1.0187,0.0,0.0,0.0,0.0,0.0,0.0
1969-11-01,129.55,0.0,23.8026,0.9097,4.6241,3.7144,0.0,0.0,0.0,0.0,2.5016,2.0467,10.3852,0.2274,0.2274,0.0,0.0,1.1371,0.4548,0.0,0.4548,0.2274,1.3645,0.0,0.0,0.0,9.5514,0.0,0.0,0.0,6.2918,0.0,0.0,0.4548,0.0,0.2274,0.2274,0.0,1.1371,0.0,0.0,0.0,0.0,0.0,0.4548,0.0,0.0,0.6822,0.2274,0.0,0.0,0.0,0.0,3.9418,0.0,0.0,0.0,0.9097,0.6822,0.0,0.0,0.0,0.4548,0.0,0.0,0.0,0.0,1.1371,0.0,0.0,0.0,0.0,0.0,0.2274,0.0,0.0,0.0,0.3032,0.0,0.0,0.0,3.866,0.2274,0.0,0.0,0.0,0.0,0.0,0.2274,1.7435,0.0,0.0,0.0,0.4548,0.2274,0.0,0.0,0.4548,0.2274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7435,0.2274,0.6822,0.0,0.0,0.2274,0.0,0.0,1.5919,0.2274,0.2274,0.0,0.0,0.9097,0.0
1969-12-01,139.33,0.0,30.6418,0.5407,3.2444,1.7123,0.0,0.0,0.0,0.0,2.4333,0.8111,12.5271,0.2704,0.2704,0.0,0.0,0.0,0.8111,0.0,0.5407,0.0,6.2185,0.0,0.0,0.0,8.9222,1.0815,0.0,1.8926,10.4543,0.0,0.0,0.8111,0.0,0.0,1.8926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9827,0.0,0.0,0.2704,0.2704,0.0,0.0,0.0,0.0,4.3259,0.0,0.0,0.0,1.8926,0.0,0.0,0.0,0.0,1.1716,0.2704,0.0,0.0,0.0,0.9012,0.0,0.0,0.2704,0.2704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2704,2.4333,0.0,0.0,0.0,0.0,0.0,0.5407,0.8111,0.0,0.0,0.0,1.6222,0.2704,0.0,0.0,0.8111,0.2704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2617,0.0,0.2704,0.0,0.0,0.0,0.0,0.0,0.5407,0.0,0.0,0.0,0.0,1.0815,0.0
1970-01-01,110.3,0.6291,16.8456,0.0,3.1454,3.425,0.0,0.0,0.0,0.0,5.8016,0.4194,9.2965,0.0,1.8873,0.2097,0.0,0.0,0.4194,0.4194,0.0,0.0,1.2582,0.0,0.0,0.0,2.7959,0.4194,0.6291,0.2097,17.894,0.0,0.0,0.8388,0.0,0.4194,1.398,0.0,0.0,0.0,0.0,0.0,0.4194,0.0,0.4194,0.0,0.0,0.0,0.2097,0.0,0.0,0.0,0.0,2.6561,0.0,0.0,0.0,0.6291,0.0,0.0,0.0,0.2097,1.4679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8388,1.8873,0.0,0.0,0.0,0.0,0.0,0.2097,0.6291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2097,0.0,0.2097,0.0,0.2097,0.0,0.0,0.2097,0.0,0.2097,0.0,0.0,0.0,0.4194,0.2097
1970-02-01,122.52,0.0,16.5385,0.2025,5.4678,5.4003,0.0,0.0,0.0,0.0,0.0,1.6876,7.2229,0.0,1.0126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6201,0.0,0.0,0.0,8.573,0.405,0.0,0.405,20.3187,0.0,0.0,1.8226,0.0,0.0,0.81,0.405,0.0,0.0,0.0,0.0,0.2025,0.0,1.8901,0.0,0.0,0.6075,0.6075,0.0,0.0,0.0,0.0,0.6075,0.2025,0.0,0.0,2.6327,0.0,0.0,0.0,0.2025,8.5055,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.2025,0.0,0.2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.8776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2025,0.0,0.0,0.81,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7551,0.0,0.6075,0.0,0.0,0.0,0.2025,0.0,0.0,0.0,0.0,0.0,0.0,2.2276,0.0
1970-03-01,139.82,0.0,14.7782,0.6874,4.6397,3.1504,0.0,0.0,0.0,0.0,4.4678,1.8902,6.759,0.3437,0.5155,0.0,0.0,0.0,0.1718,0.1718,0.0,0.1718,1.2029,0.0,0.0,0.0,1.8902,0.1718,0.0,0.3437,10.3104,0.0,0.0,1.5466,0.0,0.0,1.2029,12.2579,0.1718,0.0,0.0,0.0,0.0,0.0,1.031,0.0,0.0,2.7494,0.8592,0.1718,0.0,0.0,0.0,1.9475,0.0,0.0,0.0,10.2531,0.1718,0.0,0.0,0.3437,12.0288,0.0,0.2291,0.1718,0.1718,0.1718,0.0,0.0,0.1718,0.0,0.0,0.1718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1718,0.6874,0.0,0.0,0.3437,0.0,0.0,0.1718,0.7446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1718,0.0,0.1718,0.0,0.1718,0.0,0.1718,0.0,0.0,0.0,0.0,0.0,0.0,1.031,0.1718
1970-04-01,137.39,0.0,13.8491,0.5215,4.6357,3.6506,0.0,0.0,0.0,0.0,0.0,0.5215,7.6489,0.0,0.0,0.0,0.0,1.3907,1.2748,0.0,0.0,0.0,0.1738,0.0,0.0,0.0,4.9254,1.3907,0.1738,0.1738,10.1985,0.0,0.0,0.3477,0.0,0.0,1.7963,19.5858,0.0,0.0,0.0,0.0,0.0,0.0,1.3328,0.1738,0.0,5.4469,0.5215,0.1738,0.0,0.0,0.0,2.2019,0.0,0.0,0.0,2.2599,0.0,0.0,0.0,0.0,5.9684,0.0,0.0,0.0,0.0,0.1738,0.0,0.0,0.0,0.0,0.0,0.3477,0.0,0.0,0.0,0.1738,0.0,0.0,0.0,0.0,1.101,0.0,0.0,0.3477,0.0,0.0,0.3477,0.9271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5215,0.0,0.0,0.0,0.0,0.0,0.0,0.3477,0.0,0.0,0.0,0.0,0.0,0.5215,0.3477
1970-05-01,179.03,0.0,39.2811,0.7447,2.6063,2.234,0.0,0.0,0.0,0.0,9.9289,1.4893,3.9095,0.0,0.7447,0.0,0.0,0.3723,1.117,0.0,0.0,0.0,2.1099,0.0,0.0,0.0,6.9502,0.3723,0.0,0.3723,9.9289,0.0,0.0,1.117,0.0,0.0,0.3723,22.8364,0.3723,0.0,0.0,0.0,0.0,0.0,0.1862,0.0,0.0,38.9708,0.6206,0.7447,0.0,0.0,0.0,0.5585,0.0,0.0,0.0,0.0,0.3723,0.0,0.0,0.7447,5.2127,0.1862,0.0,0.0,0.0,1.2411,0.0,0.0,0.0,0.5585,0.0,0.1862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4893,0.7447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4344,0.0,0.1862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1719,0.0
1970-06-01,148.31,0.0,13.3923,0.0,4.0442,4.1105,0.0,0.0,0.0,0.0,0.663,0.7956,1.5912,0.5967,0.5967,0.1989,0.0,0.0,0.5967,0.5967,0.5967,0.0,5.3702,0.0,0.0,0.0,4.5746,1.2597,0.0,3.3812,10.7404,0.0,0.0,0.3978,0.0,0.0,5.5691,23.9338,0.0,0.0,0.0,0.0,0.0,0.0,1.5249,0.0,0.0,13.9227,0.0,0.0,0.0,0.0,0.0,2.1879,0.0,0.0,0.0,0.7956,0.0,0.0,0.0,0.3978,2.7845,0.0,0.0,0.0,0.1989,0.7956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1989,0.0,0.0,0.0,0.0,0.1989,0.0,0.0,0.0,0.0,0.0,2.2542,0.0,0.0,0.0,0.0,0.0,0.0,0.1989,0.0,0.9945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3978,0.0,0.0,0.0,0.0,1.7901,0.0
1970-07-01,141.0,0.0,22.7082,0.0,4.6705,7.3278,0.0,0.0,0.0,0.0,1.3689,0.2416,1.691,0.0,0.0,0.0,0.0,0.4832,1.53,0.0,0.3221,0.0,3.1405,0.0,0.0,0.0,8.6162,4.3484,0.0,0.2416,16.5077,0.0,0.0,1.2079,0.0,0.0,0.0,14.8167,0.0,0.0,0.0,0.0,0.0,0.0,0.4832,0.0,0.0,6.0394,0.4832,0.9663,0.0,0.0,0.0,2.2547,0.0,0.0,0.0,0.2416,0.0,0.0,0.0,0.4832,0.4832,0.0,0.0,0.0,0.0,0.3221,0.0,0.0,0.0,0.2416,0.0,0.2416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2416,0.2416,0.0,0.0,0.2416,0.0,0.0,0.0,0.3221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7716,0.2416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7247,0.0,0.4832,0.0,0.0,0.0,0.0,0.0,0.2416,0.0,0.0,0.0,0.0,4.3484,0.0
1970-08-01,140.37,0.0,11.3227,0.0,3.2572,5.4287,0.0,0.0,0.0,0.0,2.5592,2.5592,3.1021,0.2327,0.0,0.0,0.0,0.0,0.2327,0.0,0.0,0.0,5.3511,0.0,0.0,0.0,8.6083,2.7919,0.0,0.2327,9.539,0.0,0.0,0.698,0.0,0.0,0.4653,10.5471,0.0,0.0,0.0,0.0,0.0,0.0,0.698,0.0,0.0,6.2818,1.6286,0.698,0.0,0.0,0.0,4.4205,0.0,0.0,0.0,0.9306,0.2327,0.0,0.0,0.0,0.9306,0.0,0.0,0.0,0.0,0.4653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2327,0.0,0.0,0.0,0.0,0.0,0.0,2.947,0.0,0.0,0.0,0.0,0.2327,0.0,0.0,0.698,0.4653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8613,0.2327,0.2327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2327,0.0,0.0,1.1633,0.0
1970-09-01,192.96,0.0,8.1122,0.3716,4.3967,6.8737,0.0,0.0,0.0,0.0,2.2293,3.8394,3.7775,0.0,0.1858,0.3716,0.0,0.6193,0.3716,0.1858,0.3716,0.0,5.016,0.0,0.0,0.0,8.4219,0.0,0.0,0.0,8.6077,0.0,0.0,2.4151,0.0,0.0,0.0,5.1398,0.0,0.0,0.0,0.0,0.0,0.0,1.3004,0.0,0.0,1.3004,0.0,0.0,0.0,0.0,0.0,8.9173,2.0435,0.0,0.0,0.0,0.1858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3716,0.0,0.0,0.3716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3716,0.0,0.0,0.0,0.0,0.0,0.0,7.3072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4586,0.0,1.8578,0.0,0.0,0.0,0.0,0.1858,0.1858,0.3716,0.0,0.0,0.0,1.6101,0.0
