Date,GPR_AI,USA_all,USA_initiator,USA_respondent,USA_spillover,Russia_all,Russia_initiator,Russia_respondent,Russia_spillover,Israel_all,Israel_initiator,Israel_respondent,Israel_spillover,Vietnam_all,Vietnam_initiator,Vietnam_respondent,Vietnam_spillover,Iraq_all,Iraq_initiator,Iraq_respondent,Iraq_spillover,UK_all,UK_initiator,UK_respondent,UK_spillover,China_all,China_initiator,China_respondent,China_spillover,Iran_all,Iran_initiator,Iran_respondent,Iran_spillover,France_all,France_initiator,France_respondent,France_spillover,Palestine_all,Palestine_initiator,Palestine_respondent,Palestine_spillover,Germany_all,Germany_initiator,Germany_respondent,Germany_spillover,Syria_all,Syria_initiator,Syria_respondent,Syria_spillover,Egypt_all,Egypt_initiator,Egypt_respondent,Egypt_spillover,Saudi Arabia_all,Saudi Arabia_initiator,Saudi Arabia_respondent,Saudi Arabia_spillover,Afghanistan_all,Afghanistan_initiator,Afghanistan_respondent,Afghanistan_spillover,Pakistan_all,Pakistan_initiator,Pakistan_respondent,Pakistan_spillover,Serbia_all,Serbia_initiator,Serbia_respondent,Serbia_spillover,Lebanon_all,Lebanon_initiator,Lebanon_respondent,Lebanon_spillover,India_all,India_initiator,India_respondent,India_spillover,Cuba_all,Cuba_initiator,Cuba_respondent,Cuba_spillover,Japan_all,Japan_initiator,Japan_respondent,Japan_spillover,Bosnia_all,Bosnia_initiator,Bosnia_respondent,Bosnia_spillover,North Korea_all,North Korea_initiator,North Korea_respondent,North Korea_spillover,Turkey_all,Turkey_initiator,Turkey_respondent,Turkey_spillover,South Africa_all,South Africa_initiator,South Africa_respondent,South Africa_spillover,Ukraine_all,Ukraine_initiator,Ukraine_respondent,Ukraine_spillover,South Korea_all,South Korea_initiator,South Korea_respondent,South Korea_spillover,Jordan_all,Jordan_initiator,Jordan_respondent,Jordan_spillover,Canada_all,Canada_initiator,Canada_respondent,Canada_spillover,Libya_all,Libya_initiator,Libya_respondent,Libya_spillover,Cambodia_all,Cambodia_initiator,Cambodia_respondent,Cambodia_spillover,Italy_all,Italy_initiator,Italy_respondent,Italy_spillover,Mexico_all,Mexico_initiator,Mexico_respondent,Mexico_spillover,Nicaragua_all,Nicaragua_initiator,Nicaragua_respondent,Nicaragua_spillover,Ireland_all,Ireland_initiator,Ireland_respondent,Ireland_spillover,Poland_all,Poland_initiator,Poland_respondent,Poland_spillover,Algeria_all,Algeria_initiator,Algeria_respondent,Algeria_spillover,Nigeria_all,Nigeria_initiator,Nigeria_respondent,Nigeria_spillover,Greece_all,Greece_initiator,Greece_respondent,Greece_spillover,El Salvador_all,El Salvador_initiator,El Salvador_respondent,El Salvador_spillover,Zimbabwe_all,Zimbabwe_initiator,Zimbabwe_respondent,Zimbabwe_spillover,Colombia_all,Colombia_initiator,Colombia_respondent,Colombia_spillover,Spain_all,Spain_initiator,Spain_respondent,Spain_spillover,Argentina_all,Argentina_initiator,Argentina_respondent,Argentina_spillover,Croatia_all,Croatia_initiator,Croatia_respondent,Croatia_spillover,Indonesia_all,Indonesia_initiator,Indonesia_respondent,Indonesia_spillover,Laos_all,Laos_initiator,Laos_respondent,Laos_spillover,Kuwait_all,Kuwait_initiator,Kuwait_respondent,Kuwait_spillover,Philippines_all,Philippines_initiator,Philippines_respondent,Philippines_spillover,Venezuela_all,Venezuela_initiator,Venezuela_respondent,Venezuela_spillover,Somalia_all,Somalia_initiator,Somalia_respondent,Somalia_spillover,Thailand_all,Thailand_initiator,Thailand_respondent,Thailand_spillover,Haiti_all,Haiti_initiator,Haiti_respondent,Haiti_spillover,Congo_all,Congo_initiator,Congo_respondent,Congo_spillover,Sudan_all,Sudan_initiator,Sudan_respondent,Sudan_spillover,Yemen_all,Yemen_initiator,Yemen_respondent,Yemen_spillover,Taiwan_all,Taiwan_initiator,Taiwan_respondent,Taiwan_spillover,Brazil_all,Brazil_initiator,Brazil_respondent,Brazil_spillover,DRC_all,DRC_initiator,DRC_respondent,DRC_spillover,Ethiopia_all,Ethiopia_initiator,Ethiopia_respondent,Ethiopia_spillover,Czechia_all,Czechia_initiator,Czechia_respondent,Czechia_spillover,Angola_all,Angola_initiator,Angola_respondent,Angola_spillover,Belgium_all,Belgium_initiator,Belgium_respondent,Belgium_spillover,Australia_all,Australia_initiator,Australia_respondent,Australia_spillover,Rwanda_all,Rwanda_initiator,Rwanda_respondent,Rwanda_spillover,Portugal_all,Portugal_initiator,Portugal_respondent,Portugal_spillover,Chile_all,Chile_initiator,Chile_respondent,Chile_spillover,Sri Lanka_all,Sri Lanka_initiator,Sri Lanka_respondent,Sri Lanka_spillover,Peru_all,Peru_initiator,Peru_respondent,Peru_spillover,Panama_all,Panama_initiator,Panama_respondent,Panama_spillover,Honduras_all,Honduras_initiator,Honduras_respondent,Honduras_spillover,Kenya_all,Kenya_initiator,Kenya_respondent,Kenya_spillover,Netherlands_all,Netherlands_initiator,Netherlands_respondent,Netherlands_spillover,Uganda_all,Uganda_initiator,Uganda_respondent,Uganda_spillover,Myanmar_all,Myanmar_initiator,Myanmar_respondent,Myanmar_spillover,Guatemala_all,Guatemala_initiator,Guatemala_respondent,Guatemala_spillover,Cyprus_all,Cyprus_initiator,Cyprus_respondent,Cyprus_spillover,Georgia_all,Georgia_initiator,Georgia_respondent,Georgia_spillover,Dominican Republic_all,Dominican Republic_initiator,Dominican Republic_respondent,Dominican Republic_spillover,Malaysia_all,Malaysia_initiator,Malaysia_respondent,Malaysia_spillover,Morocco_all,Morocco_initiator,Morocco_respondent,Morocco_spillover,Hungary_all,Hungary_initiator,Hungary_respondent,Hungary_spillover,Albania_all,Albania_initiator,Albania_respondent,Albania_spillover,Bangladesh_all,Bangladesh_initiator,Bangladesh_respondent,Bangladesh_spillover,Tanzania_all,Tanzania_initiator,Tanzania_respondent,Tanzania_spillover,Liberia_all,Liberia_initiator,Liberia_respondent,Liberia_spillover,Sweden_all,Sweden_initiator,Sweden_respondent,Sweden_spillover,Romania_all,Romania_initiator,Romania_respondent,Romania_spillover,Zambia_all,Zambia_initiator,Zambia_respondent,Zambia_spillover,Tunisia_all,Tunisia_initiator,Tunisia_respondent,Tunisia_spillover,UAE_all,UAE_initiator,UAE_respondent,UAE_spillover,Costa Rica_all,Costa Rica_initiator,Costa Rica_respondent,Costa Rica_spillover,Bolivia_all,Bolivia_initiator,Bolivia_respondent,Bolivia_spillover,Norway_all,Norway_initiator,Norway_respondent,Norway_spillover,Ghana_all,Ghana_initiator,Ghana_respondent,Ghana_spillover,Azerbaijan_all,Azerbaijan_initiator,Azerbaijan_respondent,Azerbaijan_spillover,Armenia_all,Armenia_initiator,Armenia_respondent,Armenia_spillover,Austria_all,Austria_initiator,Austria_respondent,Austria_spillover,Mozambique_all,Mozambique_initiator,Mozambique_respondent,Mozambique_spillover,Chad_all,Chad_initiator,Chad_respondent,Chad_spillover,Switzerland_all,Switzerland_initiator,Switzerland_respondent,Switzerland_spillover,Lithuania_all,Lithuania_initiator,Lithuania_respondent,Lithuania_spillover,Denmark_all,Denmark_initiator,Denmark_respondent,Denmark_spillover,Qatar_all,Qatar_initiator,Qatar_respondent,Qatar_spillover,Burundi_all,Burundi_initiator,Burundi_respondent,Burundi_spillover,Ecuador_all,Ecuador_initiator,Ecuador_respondent,Ecuador_spillover,Sierra Leone_all,Sierra Leone_initiator,Sierra Leone_respondent,Sierra Leone_spillover,New Zealand_all,New Zealand_initiator,New Zealand_respondent,New Zealand_spillover,Macedonia_all,Macedonia_initiator,Macedonia_respondent,Macedonia_spillover,Bulgaria_all,Bulgaria_initiator,Bulgaria_respondent,Bulgaria_spillover,Ivory Coast_all,Ivory Coast_initiator,Ivory Coast_respondent,Ivory Coast_spillover,Belarus_all,Belarus_initiator,Belarus_respondent,Belarus_spillover,Eritrea_all,Eritrea_initiator,Eritrea_respondent,Eritrea_spillover,Namibia_all,Namibia_initiator,Namibia_respondent,Namibia_spillover,Nepal_all,Nepal_initiator,Nepal_respondent,Nepal_spillover,Guinea_all,Guinea_initiator,Guinea_respondent,Guinea_spillover,South Sudan_all,South Sudan_initiator,South Sudan_respondent,South Sudan_spillover,Estonia_all,Estonia_initiator,Estonia_respondent,Estonia_spillover,Uzbekistan_all,Uzbekistan_initiator,Uzbekistan_respondent,Uzbekistan_spillover,Uruguay_all,Uruguay_initiator,Uruguay_respondent,Uruguay_spillover
1960-01-01,116.35,70.6023,31.711,25.9402,12.9511,40.7196,19.5789,14.3223,6.8183,4.6471,1.1808,1.9046,1.5617,1.5237,0.3809,0.1524,0.9904,1.4475,0.6095,0.5333,0.3047,15.8079,5.7518,2.5521,7.504,11.2369,5.6756,2.1331,3.4282,0.838,0.3047,0.5333,0.0,27.0829,18.6267,3.2759,5.1804,0.0762,0.0,0.0762,0.0,12.913,4.19,5.7899,2.933,0.7237,0.3047,0.3428,0.0762,3.5044,1.2951,1.1808,1.0285,0.419,0.0,0.0762,0.3428,0.4952,0.3809,0.1143,0.0,1.257,0.3428,0.3047,0.6095,0.7618,0.1905,0.3047,0.2666,0.1524,0.0762,0.0381,0.0381,4.7995,1.2951,2.3617,1.1427,12.8558,6.0184,5.8851,0.9523,6.2089,0.7618,3.9615,1.4856,0.0,0.0,0.0,0.0,0.6476,0.1905,0.1524,0.3047,1.257,0.1524,0.0762,1.0285,1.2951,0.4571,0.1905,0.6476,0.0,0.0,0.0,0.0,1.4856,0.3809,0.838,0.2666,0.838,0.3428,0.3809,0.1143,2.0569,0.419,0.2285,1.4094,0.3428,0.0762,0.0,0.2666,0.0381,0.0,0.0,0.0381,0.9142,0.1524,0.1143,0.6476,0.3047,0.2285,0.0381,0.0381,0.6095,0.0381,0.5714,0.0,0.3047,0.1905,0.0,0.1143,0.6856,0.3047,0.2285,0.1524,17.4839,1.5998,15.1604,0.7237,0.9523,0.0,0.3428,0.6095,1.0285,0.0,0.1905,0.838,0.0381,0.0,0.0,0.0381,0.7237,0.0,0.1143,0.6095,0.1143,0.0,0.0381,0.0762,1.1427,0.1905,0.5714,0.3809,0.4952,0.0762,0.1524,0.2666,0.1905,0.0,0.1905,0.0,1.4856,0.5333,0.8761,0.0762,1.7903,0.6095,1.0666,0.1143,0.0381,0.0,0.0,0.0381,0.4571,0.1524,0.0762,0.2285,2.1712,0.6476,1.1808,0.3428,0.1524,0.0,0.1524,0.0,0.0762,0.0381,0.0381,0.0,0.0381,0.0,0.0,0.0381,0.8761,0.0,0.7999,0.0762,0.0762,0.0,0.0762,0.0,0.0,0.0,0.0,0.0,1.257,0.0381,0.7999,0.419,0.5333,0.1143,0.2285,0.1905,0.6476,0.3809,0.2666,0.0,0.2285,0.1143,0.0,0.1143,0.2666,0.1524,0.0762,0.0381,0.0,0.0,0.0,0.0,1.5237,1.0285,0.1143,0.3809,0.6095,0.0381,0.0,0.5714,0.0,0.0,0.0,0.0,0.2666,0.0381,0.0,0.2285,0.1905,0.0381,0.0,0.1524,0.2285,0.0381,0.0762,0.1143,0.1524,0.0,0.0381,0.1143,0.8761,0.3047,0.3428,0.2285,0.4952,0.3428,0.0381,0.1143,1.2951,0.2666,0.6856,0.3428,0.0,0.0,0.0,0.0,0.3809,0.0381,0.2666,0.0762,0.3809,0.0762,0.1143,0.1905,0.0381,0.0381,0.0,0.0,1.257,0.1143,1.1427,0.0,0.0381,0.0,0.0381,0.0,1.7141,0.6856,0.7237,0.3047,0.0,0.0,0.0,0.0,0.7618,0.1524,0.1905,0.419,0.5714,0.2285,0.1143,0.2285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0762,0.0,0.0,0.0762,0.1524,0.0381,0.0,0.1143,0.3047,0.1524,0.0381,0.1143,0.1524,0.0381,0.0762,0.0381,0.4571,0.0,0.4571,0.0,1.6379,0.2666,0.3809,0.9904,0.0,0.0,0.0,0.0,0.1524,0.1143,0.0,0.0381,0.1905,0.0762,0.0762,0.0381,0.1143,0.0,0.0,0.1143,1.9046,0.4571,0.7237,0.7237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4571,0.0381,0.1905,0.2285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1905,0.0381,0.0,0.1524,0.0,0.0,0.0,0.0,0.2666,0.0,0.1905,0.0762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0762,0.0381,0.0381,0.0,0.0,0.0,0.0,0.0,0.0381,0.0,0.0,0.0381,0.0,0.0,0.0,0.0,0.0381,0.0381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333,0.0,0.2666,0.2666,0.5714,0.0,0.1143,0.4571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1143,0.0381,0.0,0.0762
1960-02-01,129.76,83.6112,38.6357,23.9183,21.0572,57.1611,25.9149,18.6901,12.5561,11.6298,5.6811,5.1665,0.7822,0.741,0.1235,0.4117,0.2058,1.235,0.2882,0.5763,0.3705,19.9662,5.3106,3.6639,10.9917,9.1804,4.2403,1.6055,3.3346,0.247,0.0412,0.0,0.2058,31.1226,19.7604,4.0344,7.3278,0.0823,0.0,0.0,0.0823,17.9079,4.2814,6.2163,7.4102,6.2986,1.5232,3.3346,1.4409,8.1306,3.9315,1.8114,2.3877,0.9057,0.1235,0.2058,0.5763,0.247,0.0,0.1235,0.1235,1.0704,0.0823,0.2882,0.6998,0.6998,0.4528,0.1647,0.0823,0.5763,0.1235,0.0,0.4528,5.7635,0.5763,3.4169,1.7702,13.2559,3.2934,7.9865,1.976,2.2848,0.1647,1.1321,0.988,0.0,0.0,0.0,0.0,0.494,0.0412,0.247,0.2058,1.6467,0.0823,0.2882,1.2762,1.0704,0.2882,0.494,0.2882,0.0,0.0,0.0,0.0,0.5763,0.0,0.3293,0.247,1.482,0.2882,0.2882,0.9057,1.3174,0.1235,0.1235,1.0704,0.2882,0.0823,0.0823,0.1235,0.0823,0.0,0.0823,0.0,2.8817,0.2882,1.0292,1.5644,0.5352,0.1235,0.1235,0.2882,0.1647,0.0823,0.0823,0.0,0.0,0.0,0.0,0.0,1.3585,0.1235,0.2058,1.0292,13.0089,1.482,10.9917,0.5352,0.1235,0.0,0.0,0.1235,0.6998,0.0,0.0412,0.6587,0.2058,0.0,0.1235,0.0823,0.0,0.0,0.0,0.0,0.0823,0.0,0.0823,0.0,3.7051,0.1235,2.5936,0.988,5.6399,2.0995,2.6759,0.8645,0.247,0.0,0.1647,0.0823,3.0464,0.3705,1.976,0.6998,0.0,0.0,0.0,0.0,0.0412,0.0,0.0412,0.0,0.1235,0.0823,0.0412,0.0,1.976,1.1115,0.247,0.6175,0.0412,0.0412,0.0,0.0,0.1647,0.0,0.0,0.1647,0.1235,0.0,0.0,0.1235,0.4117,0.1235,0.2882,0.0,0.1235,0.0,0.0412,0.0823,0.0823,0.0823,0.0,0.0,1.5644,0.247,0.9469,0.3705,3.1287,0.494,0.988,1.6467,0.3293,0.0,0.3293,0.0,0.0,0.0,0.0,0.0,0.5763,0.0823,0.0412,0.4528,0.0,0.0,0.0,0.0,0.741,0.494,0.0,0.247,0.0823,0.0,0.0412,0.0412,0.0,0.0,0.0,0.0,0.1647,0.0,0.0823,0.0823,0.9057,0.3293,0.2882,0.2882,0.0823,0.0,0.0823,0.0,0.4528,0.0823,0.0823,0.2882,1.0909,0.3705,0.5969,0.1235,0.247,0.0,0.0823,0.1647,0.6175,0.0,0.5763,0.0412,0.4117,0.1235,0.0823,0.2058,0.0,0.0,0.0,0.0,1.2762,0.2058,0.6587,0.4117,0.3293,0.0823,0.247,0.0,1.0292,0.0412,0.988,0.0,0.0823,0.0,0.0823,0.0,4.9195,1.1939,3.1493,0.5763,0.0412,0.0,0.0412,0.0,1.3174,0.3705,0.6998,0.247,0.5352,0.0,0.1647,0.3705,0.1647,0.0,0.0823,0.0823,0.0,0.0,0.0,0.0,0.0823,0.0,0.0,0.0823,0.0,0.0,0.0,0.0,0.1647,0.0412,0.0412,0.0823,0.2882,0.0,0.1647,0.1235,0.0,0.0,0.0,0.0,1.5232,0.1647,0.6175,0.741,0.0,0.0,0.0,0.0,0.1235,0.0,0.0412,0.0823,0.3705,0.0823,0.0823,0.2058,0.3293,0.0823,0.0412,0.2058,1.729,0.3293,0.6587,0.741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.494,0.1235,0.247,0.1235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1235,0.0412,0.0,0.0823,0.2058,0.0,0.2058,0.0,0.3293,0.0,0.0412,0.2882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2676,0.1441,0.0,0.1235,0.0,0.0,0.0,0.0,0.0412,0.0,0.0,0.0412,0.0,0.0,0.0,0.0,0.1235,0.0,0.0,0.1235,0.247,0.0,0.1647,0.0823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0412,0.0,0.0,0.0412,0.2882,0.0,0.0823,0.2058,0.0,0.0,0.0,0.0,0.0823,0.0,0.0,0.0823,0.0,0.0,0.0,0.0,0.4528,0.2058,0.1235,0.1235
1960-03-01,112.5,80.3517,40.8536,25.6003,13.8978,49.8261,20.8086,20.0068,9.0107,5.9944,2.4054,2.5199,1.0691,0.3818,0.1145,0.2291,0.0382,0.8018,0.3818,0.1145,0.3054,24.0158,6.7962,4.6199,12.5997,7.1016,3.2072,1.4891,2.4054,0.0764,0.0764,0.0,0.0,24.3212,8.7434,5.0017,10.5761,0.0382,0.0,0.0382,0.0,17.3341,4.5435,6.4144,6.3762,0.42,0.0,0.1527,0.2673,4.6962,1.909,0.9545,1.8327,0.2291,0.0,0.0764,0.1527,1.1072,0.1527,0.5345,0.42,1.1072,0.2291,0.6491,0.2291,0.2673,0.1145,0.1527,0.0,0.2291,0.0382,0.0382,0.1527,3.2836,0.2673,1.2982,1.7181,17.0859,6.8917,8.7816,1.4127,1.909,0.2673,1.0691,0.5727,0.0,0.0,0.0,0.0,1.2982,0.3054,0.42,0.5727,0.42,0.0,0.1145,0.3054,7.6744,3.9708,3.3599,0.3436,0.0382,0.0,0.0,0.0382,1.6418,0.9545,0.42,0.2673,1.68,0.4582,0.84,0.3818,3.7417,0.9163,0.4964,2.329,0.1145,0.0,0.1145,0.0,0.0,0.0,0.0,0.0,2.329,0.8782,0.3436,1.1072,0.4582,0.0,0.0764,0.3818,0.2291,0.0,0.0764,0.1527,0.1145,0.0382,0.0,0.0764,0.9545,0.0764,0.1527,0.7254,4.8872,1.3745,3.0163,0.4964,0.4582,0.0,0.1145,0.3436,0.5345,0.0,0.1909,0.3436,0.0,0.0,0.0,0.0,0.3818,0.1145,0.1909,0.0764,0.6491,0.0,0.1145,0.5345,2.6345,0.3818,0.84,1.4127,3.4363,1.3745,1.2982,0.7636,0.0382,0.0,0.0,0.0382,2.5581,1.0309,0.9927,0.5345,0.1145,0.0,0.0,0.1145,0.0382,0.0,0.0382,0.0,0.3436,0.1909,0.1145,0.0382,1.0309,0.2291,0.1527,0.6491,0.1145,0.0,0.0,0.1145,0.1145,0.0,0.0382,0.0764,0.0764,0.0,0.0764,0.0,0.1909,0.0764,0.1145,0.0,0.3436,0.2673,0.0,0.0764,0.0,0.0,0.0,0.0,1.2982,0.1909,0.8782,0.2291,1.8709,0.1527,0.3818,1.3363,0.6491,0.1527,0.1909,0.3054,0.0382,0.0382,0.0,0.0,0.9927,0.2291,0.1145,0.6491,0.1909,0.1145,0.0764,0.0,0.8782,0.2673,0.42,0.1909,0.42,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.3054,0.1145,0.1527,0.0382,1.2218,0.0382,0.6109,0.5727,0.1145,0.0,0.0382,0.0764,0.42,0.1145,0.1145,0.1909,0.8782,0.1527,0.4582,0.2673,0.1909,0.0764,0.0,0.1145,0.2673,0.0382,0.1527,0.0764,0.6109,0.1909,0.2291,0.1909,0.0382,0.0382,0.0,0.0,0.1527,0.0382,0.0,0.1145,0.3436,0.2291,0.0,0.1145,0.1145,0.0382,0.0764,0.0,0.0,0.0,0.0,0.0,1.8709,0.4582,0.9927,0.42,0.0,0.0,0.0,0.0,0.9163,0.42,0.3054,0.1909,0.0764,0.0,0.0,0.0764,0.1145,0.0,0.1145,0.0,0.0382,0.0,0.0382,0.0,0.0764,0.0,0.0,0.0764,0.4582,0.1145,0.2673,0.0764,0.2291,0.0,0.1145,0.1145,0.2673,0.0382,0.1527,0.0764,0.2291,0.0,0.0382,0.1909,0.3818,0.1145,0.0764,0.1909,0.0,0.0,0.0,0.0,0.0764,0.0,0.0764,0.0,0.6491,0.2673,0.3818,0.0,0.2673,0.0382,0.2291,0.0,1.2218,0.6109,0.42,0.1909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3054,0.0,0.0764,0.2291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1527,0.0764,0.0382,0.0382,0.0,0.0,0.0,0.0,0.3054,0.0,0.1145,0.1909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3054,0.0764,0.0764,0.1527,0.1527,0.0,0.0382,0.1145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4964,0.0382,0.4582,0.0,1.26,0.3054,0.6109,0.3436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9545,0.1909,0.3818,0.3818
1960-04-01,120.21,74.8924,33.1666,22.4295,19.2963,40.2738,14.8639,17.0036,8.4063,2.7129,0.3821,1.3374,0.9935,1.643,0.6114,0.6114,0.4203,1.1845,0.2293,0.6114,0.3439,22.4677,6.2283,3.0186,13.2208,10.8518,5.8844,1.5666,3.4007,0.8788,0.0,0.4585,0.4203,25.6392,12.1127,3.9357,9.5908,0.0382,0.0382,0.0,0.0,18.6467,4.3178,6.5722,7.7567,0.4585,0.1911,0.0382,0.2293,3.3243,1.9869,0.9553,0.3821,0.0764,0.0764,0.0,0.0,0.0,0.0,0.0,0.0,0.8024,0.1911,0.2675,0.3439,0.6114,0.1528,0.1528,0.3057,0.2293,0.0,0.0382,0.1911,5.0056,0.3057,3.2861,1.4138,17.424,6.7632,9.2087,1.452,2.0252,0.3821,1.2992,0.3439,0.0,0.0,0.0,0.0,4.356,1.4902,0.2293,2.6365,2.2926,0.5732,0.9171,0.8024,16.8508,7.5275,8.6738,0.6496,0.0764,0.0,0.0,0.0764,10.2404,3.5154,5.9226,0.8024,0.1528,0.0,0.0764,0.0764,2.5601,0.6496,0.6878,1.2227,0.0,0.0,0.0,0.0,0.2675,0.1146,0.0382,0.1146,1.9487,0.5732,0.3821,0.9935,0.8406,0.1911,0.1146,0.5349,0.5349,0.0764,0.1528,0.3057,0.3057,0.0382,0.1911,0.0764,1.1463,0.4585,0.4967,0.1911,6.1901,0.8024,3.6682,1.7195,0.2293,0.0764,0.0764,0.0764,0.8788,0.3057,0.1146,0.4585,0.2293,0.0,0.0382,0.1911,0.3821,0.0,0.0,0.3821,1.452,0.3439,0.3057,0.8024,0.9171,0.1528,0.4203,0.3439,1.2992,0.6878,0.2293,0.3821,0.0,0.0,0.0,0.0,1.7577,0.6496,0.9171,0.1911,0.8788,0.2675,0.6114,0.0,0.0382,0.0382,0.0,0.0,0.9553,0.5349,0.2293,0.1911,2.369,0.5349,1.0317,0.8024,0.0,0.0,0.0,0.0,0.1528,0.0,0.0764,0.0764,0.1146,0.0,0.0,0.1146,0.4967,0.1146,0.3821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1528,0.0382,0.0382,0.0764,0.5732,0.0764,0.0764,0.4203,0.1528,0.0,0.0764,0.0764,0.1528,0.0764,0.0,0.0764,0.5349,0.1911,0.0,0.3439,0.0764,0.0,0.0764,0.0,0.8024,0.2293,0.1146,0.4585,0.8788,0.2293,0.0764,0.5732,0.0,0.0,0.0,0.0,0.6878,0.3439,0.0382,0.3057,0.6496,0.0382,0.0382,0.5732,0.0,0.0,0.0,0.0,0.0382,0.0,0.0,0.0382,1.1845,0.1528,0.6114,0.4203,0.3057,0.0764,0.0382,0.1911,0.1528,0.0,0.0,0.1528,1.2227,0.6114,0.1146,0.4967,0.1528,0.0,0.1528,0.0,0.1911,0.0,0.0382,0.1528,1.2992,0.6878,0.3821,0.2293,0.4967,0.0764,0.4203,0.0,0.0382,0.0,0.0,0.0382,2.4455,0.7642,0.726,0.9553,0.2293,0.1528,0.0764,0.0,1.7577,0.3821,0.726,0.6496,0.4967,0.1146,0.2675,0.1146,0.0764,0.0,0.0764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3057,0.0764,0.0764,0.1528,0.1528,0.0,0.0764,0.0764,0.3439,0.0764,0.0382,0.2293,0.0,0.0,0.0,0.0,3.2097,0.4203,1.5284,1.2609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1911,0.0382,0.0764,0.0764,0.2293,0.0,0.1528,0.0764,1.6048,0.6496,0.5349,0.4203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1911,0.0,0.0382,0.1528,0.0764,0.0,0.0,0.0764,0.0382,0.0,0.0,0.0382,0.0382,0.0,0.0,0.0382,0.0,0.0,0.0,0.0,0.2293,0.0,0.0,0.2293,0.0382,0.0382,0.0,0.0,0.0,0.0,0.0,0.0,0.8788,0.726,0.1528,0.0,0.0382,0.0,0.0382,0.0,0.6496,0.2675,0.0764,0.3057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1528,0.0,0.0764,0.0764,0.0764,0.0,0.0,0.0764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1845,0.0764,0.726,0.3821,0.8406,0.5732,0.1911,0.0764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0382,0.0,0.0,0.0382
